Rk,Player,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,Pass Cmp,Pass Att,Pass Cmp%,KP,Pass Final 3rd,PPA,CrsPA,PrgP,TotDist,PrgDist,Short Cmp,Short Att,Short Cmp%,Med Cmp,Med Att,Med Cmp%,Lng Cmp,Lng Att,Lng Cmp%,Carries,TotDist,PrgDist,PrgC,Carries Final 3rd,CPA,Mis,Dis,Rec,PrgR,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Tkl,TklW,Tkl Def 3rd,Tkl Mid 3rd,Tkl Att 3rd,Challenges,Ch Att,Chl%,Ch Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
71,Jordi Alba,2022-2023,33,es ESP,Barcelona,es La Liga,24,1419,15.8,14,10,12,2,3,5,1217,1460,83.4,38,120,43,15,141,19141,5490,668,728,91.8,441,521,84.6,78,139,56.1,957,3818,2082,42,27,6,7,7,1122,157,1558,34,300,764,506,39,1558,25,18,13,11,1,12,28,42.9,16,12,5,7,11,36,23,0,8,15,34.8,DF
72,Raúl Albiol,2022-2023,36,es ESP,Villarreal,es La Liga,25,2119,23.5,24,1,2,0,0,0,1303,1472,88.5,2,98,5,0,100,28074,10667,321,349,92,757,811,93.3,215,287,74.9,1047,6910,4616,12,10,0,11,5,1152,3,1687,223,856,796,44,9,1687,25,17,17,6,2,14,18,77.8,4,17,13,4,14,39,111,0,38,25,60.3,DF
73,Raúl Albiol,2023-2024,37,es ESP,Villarreal,es La Liga,26,2031,22.6,24,2,4,0,1,1,1095,1272,86.1,3,64,1,0,62,22569,8497,295,325,90.8,663,714,92.9,130,206,63.1,811,4596,2552,8,1,0,10,3,1019,0,1476,244,853,605,26,14,1476,25,14,15,9,1,18,27,66.7,9,31,24,7,16,41,102,0,46,29,61.3,DF
74,Raúl Albiol,2024-2025,38,es ESP,Villarreal,es La Liga,15,1188,13.2,14,1,13,0,0,0,727,813,89.4,0,26,1,0,34,14582,6006,213,225,94.7,433,463,93.5,76,115,66.1,514,2346,1226,3,1,0,3,1,652,0,915,157,533,369,14,3,915,10,9,9,1,0,6,10,60,4,10,9,1,6,16,69,1,29,14,67.4,DF
75,Omar Alderete,2022-2023,25,py PAR,Getafe,es La Liga,25,2047,22.7,23,2,6,1,1,2,509,877,58,5,69,12,0,96,11252,5744,153,218,70.2,260,351,74.1,94,268,35.1,529,2843,1937,28,15,2,15,8,533,8,1114,118,458,591,81,25,1114,35,20,21,14,0,28,40,70,12,23,16,7,26,61,85,0,61,31,66.3,DF
76,Omar Alderete,2023-2024,26,py PAR,Getafe,es La Liga,31,2195,24.4,24,7,3,0,1,1,678,1056,64.2,13,98,14,1,98,16564,7319,155,199,77.9,351,441,79.6,167,384,43.5,655,4060,2701,23,13,0,8,5,684,9,1316,132,591,667,73,32,1316,28,21,15,13,0,19,35,54.3,16,30,18,12,13,41,111,0,55,45,55,DF
77,Omar Alderete,2024-2025,27,py PAR,Getafe,es La Liga,34,2971,33,34,0,0,1,0,1,724,1106,65.5,11,132,15,2,112,16992,7859,191,235,81.3,367,464,79.1,163,366,44.5,633,4014,2546,25,20,2,30,9,658,7,1585,192,681,796,122,39,1585,43,29,30,11,2,20,30,66.7,10,38,22,16,40,83,241,1,101,51,66.4,DF
78,Trent Alexander-Arnold,2022-2023,23,eng ENG,Liverpool,eng Premier League,37,2923,32.5,34,3,1,2,9,11,2188,2912,75.1,71,239,82,28,235,41590,16323,1000,1123,89,822,1045,78.7,331,642,51.6,1778,6848,3312,43,39,8,35,21,2042,139,3180,89,737,1631,837,44,3180,57,40,32,16,9,42,80,52.5,38,25,7,18,43,100,41,2,20,13,60.6,DF
79,Trent Alexander-Arnold,2023-2024,24,eng ENG,Liverpool,eng Premier League,28,2155,23.9,25,3,0,3,4,7,1553,2062,75.3,64,202,57,18,205,30386,12434,676,734,92.1,607,762,79.7,244,495,49.3,1250,5701,2724,45,48,7,27,6,1492,97,2296,75,523,1217,582,34,2296,39,26,26,11,2,27,87,31,60,22,2,20,31,70,48,5,8,6,57.1,DF
80,Trent Alexander-Arnold,2024-2025,25,eng ENG,Liverpool,eng Premier League,33,2365,26.3,28,5,1,3,6,9,1448,1971,73.5,52,207,65,20,232,27901,11363,632,704,89.8,589,771,76.4,203,418,48.6,1184,5358,2860,51,36,9,19,15,1436,94,2253,88,593,1014,660,44,2253,72,50,44,19,9,49,105,46.7,56,26,9,17,31,103,55,4,3,13,18.8,DF
81,Faride Alidou,2022-2023,21,de GER,Eint Frankfurt,de Bundesliga,15,182,2,0,15,10,0,1,1,74,101,73.3,3,8,7,3,16,1164,410,38,41,92.7,33,46,71.7,2,9,22.2,63,413,223,8,4,4,5,5,71,24,139,3,23,65,52,5,139,8,5,3,4,1,3,9,33.3,6,3,0,3,1,9,3,0,2,7,22.2,"DF,MF"
82,Jim Allevinah,2022-2023,27,ga GAB,Clermont Foot,fr Ligue 1,36,2244,24.9,25,11,0,1,1,2,658,848,77.6,18,37,14,9,59,9331,2378,388,453,85.7,216,273,79.1,25,62,40.3,851,6113,2685,82,62,14,46,40,746,141,1134,39,257,502,396,65,1134,39,24,24,11,4,19,62,30.6,43,24,2,22,24,63,26,1,12,17,41.4,"DF,FW"
83,Jim Allevinah,2023-2024,28,ga GAB,Clermont Foot,fr Ligue 1,29,1861,20.7,22,7,1,2,1,3,589,743,79.3,20,36,20,8,52,8314,2195,321,375,85.6,206,264,78,20,42,47.6,726,5623,2680,87,55,13,54,26,676,120,1008,48,223,443,360,67,1008,30,18,11,14,5,14,35,40,21,20,3,17,13,43,30,0,16,26,38.1,"MF,DF"
84,Marcos Alonso,2022-2023,31,es ESP,Barcelona,es La Liga,24,1172,13,11,13,10,1,0,1,896,1005,89.2,6,70,9,4,71,16393,5539,360,386,93.3,442,475,93.1,81,117,69.2,727,4516,2674,26,11,0,8,1,816,13,1114,98,402,624,94,11,1114,15,10,10,5,0,9,12,75,3,14,10,4,11,26,32,0,26,10,72.2,DF
85,Marcos Alonso,2023-2024,32,es ESP,Barcelona,es La Liga,5,252,2.8,3,2,16,0,0,0,180,214,84.1,5,10,3,1,14,2690,803,105,112,93.8,57,67,85.1,8,21,38.1,141,766,388,11,10,2,2,3,157,33,246,7,59,100,89,7,246,5,3,2,3,0,3,4,75,1,2,0,2,4,9,6,0,2,4,33.3,DF
86,Marcos Alonso,2024-2025,33,es ESP,Celta Vigo,es La Liga,31,2647,29.4,29,2,0,3,0,3,2139,2397,89.2,21,226,21,6,215,38937,14018,852,902,94.5,1078,1140,94.6,180,288,62.5,1733,10524,6481,64,48,2,20,9,1901,49,2683,211,1022,1399,298,35,2680,35,21,19,13,3,25,44,56.8,19,22,7,15,34,69,126,4,70,42,62.5,DF
87,Mickaël Alphonse,2022-2023,33,gp GLP,Ajaccio,fr Ligue 1,26,1361,15.1,14,12,6,0,0,0,448,686,65.3,11,43,10,5,51,7834,3413,197,237,83.1,190,272,69.9,45,133,33.8,473,2988,1528,30,25,0,15,14,403,34,879,54,255,457,178,13,879,35,23,20,11,4,20,33,60.6,13,17,5,12,35,70,44,1,32,27,54.2,DF
88,Giorgio Altare,2024-2025,25,it ITA,Venezia,it Serie A,12,753,8.4,8,4,4,0,0,0,283,389,72.8,1,15,2,1,20,5113,1998,105,129,81.4,158,198,79.8,16,49,32.7,235,990,404,4,10,0,5,5,252,5,505,60,235,216,57,6,505,13,12,8,3,2,8,15,53.3,7,21,11,10,17,30,49,0,19,17,52.8,DF
89,Adrià Altimira,2023-2024,22,es ESP,Villarreal,es La Liga,11,775,8.6,10,1,7,0,0,0,389,465,83.7,2,25,5,2,29,6578,2133,180,208,86.5,170,193,88.1,31,42,73.8,257,1338,644,10,6,0,7,5,329,15,552,38,200,278,82,2,552,16,7,9,6,1,9,24,37.5,15,18,5,13,5,21,18,0,2,7,22.2,"DF,MF"
90,Adrià Altimira,2024-2025,23,es ESP,Leganés,es La Liga,22,1630,18.1,19,3,14,0,0,0,483,615,78.5,11,34,10,2,42,7731,2148,255,292,87.3,186,237,78.5,34,61,55.7,370,1917,1049,23,23,4,28,7,432,69,826,57,248,380,209,8,826,41,24,26,12,3,24,40,60,16,15,6,9,15,56,54,2,12,19,38.7,"DF,FW"
91,Gastón Álvarez,2022-2023,22,uy URU,Getafe,es La Liga,22,1501,16.7,16,6,14,2,0,2,350,579,60.4,4,27,4,3,38,5840,3078,176,209,84.2,136,228,59.6,30,103,29.1,254,933,437,11,8,0,13,3,318,27,732,42,218,376,144,8,732,38,30,24,9,5,23,42,54.8,19,15,5,10,15,53,35,0,31,31,50,DF
92,Gastón Álvarez,2023-2024,23,uy URU,Getafe,es La Liga,34,2537,28.2,29,5,2,2,0,2,754,1017,74.1,8,64,5,3,63,14087,5016,296,339,87.3,356,438,81.3,86,197,43.7,558,2517,1283,11,12,0,27,10,624,40,1325,125,508,648,178,22,1325,68,37,43,20,5,37,57,64.9,20,40,11,29,35,103,80,0,51,30,63,DF
93,Hugo Álvarez,2023-2024,20,es ESP,Celta Vigo,es La Liga,12,762,8.5,8,4,3,1,1,2,380,455,83.5,19,19,15,3,34,5179,1437,241,263,91.6,117,134,87.3,8,27,29.6,320,1875,1108,36,15,16,15,13,359,80,536,16,96,188,263,32,536,14,9,8,3,3,9,20,45,11,4,1,3,5,19,9,0,5,6,45.5,"MF,DF"
94,Hugo Álvarez,2024-2025,21,es ESP,Celta Vigo,es La Liga,26,1572,17.5,16,10,8,4,3,7,799,1013,78.9,17,35,15,3,60,12210,3255,429,492,87.2,319,385,82.9,32,57,56.1,726,3910,2266,74,38,41,33,12,817,171,1214,26,262,471,489,82,1214,26,9,12,10,4,10,19,52.6,9,19,2,17,8,34,29,1,6,12,33.3,"MF,DF"
95,Yeray Álvarez,2022-2023,27,es ESP,Athletic Club,es La Liga,28,2332,25.9,27,1,2,1,1,2,1123,1392,80.7,14,137,11,4,152,23716,9040,357,404,88.4,596,671,88.8,163,287,56.8,898,6084,4073,32,17,1,8,1,915,8,1651,161,698,896,74,16,1651,34,23,26,7,1,24,31,77.4,7,23,13,10,48,82,101,0,55,39,58.5,DF
96,Yeray Álvarez,2023-2024,28,es ESP,Athletic Club,es La Liga,19,1152,12.8,14,5,3,0,0,0,572,710,80.6,3,38,3,0,55,11772,4181,157,181,86.7,346,378,91.5,63,128,49.2,428,2689,1856,13,9,1,8,0,485,2,810,52,344,440,31,7,810,18,9,15,3,0,12,19,63.2,7,8,5,3,11,29,34,1,43,15,74.1,DF
97,Yeray Álvarez,2024-2025,29,es ESP,Athletic Club,es La Liga,21,1781,19.8,20,1,9,1,0,1,994,1182,84.1,4,80,3,2,105,20211,7016,283,316,89.6,608,651,93.4,100,193,51.8,792,4934,3165,19,8,0,11,7,903,0,1425,100,554,825,55,14,1425,25,13,14,9,2,15,22,68.2,7,10,6,4,34,59,129,1,49,42,53.8,DF
98,Ibrahim Amadou,2022-2023,29,fr FRA,Angers,fr Ligue 1,7,424,4.7,4,3,4,0,0,0,161,190,84.7,1,4,0,0,5,3021,1234,51,56,91.1,93,99,93.9,13,25,52,167,851,394,0,3,0,2,3,143,5,244,54,147,89,9,2,244,10,7,6,3,1,7,11,63.6,4,7,3,4,10,20,20,0,6,5,54.5,"DF,MF"
99,Daniel Amartey,2022-2023,27,gh GHA,Leicester City,eng Premier League,20,1610,17.9,18,2,15,0,0,0,1015,1114,91.1,5,58,1,0,66,17506,6591,442,473,93.4,498,526,94.7,62,91,68.1,779,3720,2275,23,11,0,8,4,909,5,1279,185,658,578,46,9,1279,19,8,13,5,1,12,14,85.7,2,24,17,7,8,27,71,0,34,26,56.7,DF
100,Harry Amass,2024-2025,17,eng ENG,Manchester Utd,eng Premier League,5,346,3.8,4,1,8,0,0,0,149,181,82.3,1,5,0,0,7,1920,387,97,105,92.4,44,56,78.6,3,11,27.3,132,705,376,9,6,2,18,5,124,23,250,13,82,88,84,5,250,6,2,5,1,0,2,8,25,6,11,1,10,2,8,11,0,7,6,53.8,DF
101,Amath,2024-2025,28,sn SEN,Valladolid,es La Liga,13,375,4.2,5,8,18,0,1,1,86,112,76.8,6,4,4,2,12,1337,301,49,53,92.5,26,32,81.3,8,15,53.3,103,616,318,10,9,4,10,4,119,29,166,4,24,71,73,12,166,2,0,2,0,0,1,8,12.5,7,7,1,6,2,4,6,0,1,6,14.3,"FW,DF"
102,Jordan Amavi,2022-2023,28,fr FRA,Getafe,es La Liga,5,200,2.2,1,4,23,0,0,0,51,96,53.1,0,2,0,0,5,779,372,28,39,71.8,18,36,50,3,11,27.3,42,255,121,4,5,1,2,0,44,5,119,8,33,65,23,1,119,3,2,3,0,0,1,3,33.3,2,3,0,3,4,7,7,0,8,3,72.7,DF
103,Jordan Amavi,2023-2024,29,fr FRA,Brest,fr Ligue 1,2,91,1,1,1,12,1,0,1,47,54,87,0,2,0,0,2,858,247,18,20,90,25,29,86.2,4,4,100,43,290,75,0,1,0,1,1,35,1,67,4,18,42,8,0,67,1,1,0,1,0,1,3,33.3,2,2,1,1,3,4,2,0,1,0,100,DF
104,Jordan Amavi,2024-2025,30,fr FRA,Brest,fr Ligue 1,11,790,8.8,8,3,9,0,0,0,386,526,73.4,6,28,6,1,36,6269,2275,182,214,85,175,237,73.8,21,50,42,309,1558,936,22,18,1,9,5,361,21,615,20,186,304,131,4,615,24,17,10,11,3,15,21,71.4,6,10,2,8,7,31,18,0,15,6,71.4,DF
105,Aurele Amenda,2024-2025,21,ch SUI,Eint Frankfurt,de Bundesliga,8,96,1.1,1,7,16,0,0,0,58,69,84.1,1,2,0,0,2,1079,398,24,27,88.9,26,29,89.7,7,9,77.8,46,186,72,1,0,0,1,0,52,1,89,13,42,42,6,1,89,1,0,1,0,0,0,0,,0,2,2,0,2,3,11,0,8,3,72.7,DF
106,Kelvin Amian,2022-2023,24,fr FRA,Spezia,it Serie A,30,2372,26.4,26,4,0,0,1,1,830,1110,74.8,18,80,19,10,102,13341,5833,414,481,86.1,324,419,77.3,59,131,45,623,3822,2090,53,31,3,25,18,720,72,1395,110,506,512,383,47,1395,54,32,33,12,9,24,31,77.4,7,34,12,22,22,76,87,1,34,35,49.3,DF
107,Kelvin Amian,2023-2024,25,fr FRA,Nantes,fr Ligue 1,12,798,8.9,11,1,0,0,1,1,268,350,76.6,5,26,4,2,28,4336,1782,142,159,89.3,100,127,78.7,22,45,48.9,242,1402,609,12,10,0,11,7,232,21,430,34,130,193,107,4,430,16,7,12,4,0,11,15,73.3,4,6,0,6,7,23,28,0,6,4,60,DF
108,Kelvin Amian,2024-2025,26,fr FRA,Nantes,fr Ligue 1,30,2165,24.1,23,7,3,1,0,1,738,921,80.1,13,60,24,12,73,11821,5145,385,421,91.4,278,343,81,52,105,49.5,544,2412,1208,32,27,1,20,12,637,77,1153,81,374,523,267,21,1153,55,31,40,14,1,29,35,82.9,6,18,11,7,13,68,85,0,21,21,50,DF
109,Bruno Amione,2022-2023,20,ar ARG,2 Teams,it Serie A,27,2144,23.8,26,1,9,1,1,2,832,1048,79.4,3,38,3,1,54,14504,5914,343,392,87.5,418,486,86,59,119,49.6,670,2827,1173,11,16,0,20,1,695,9,1283,148,732,483,83,24,1283,51,34,37,14,0,20,45,44.4,25,27,11,16,25,76,66,1,69,43,61.6,DF
110,Bruno Amione,2023-2024,21,ar ARG,Hellas Verona,it Serie A,10,579,6.4,7,3,12,0,0,0,217,273,79.5,1,11,0,0,17,3776,1390,83,99,83.8,114,132,86.4,15,33,45.5,190,918,402,2,3,0,8,1,188,2,344,22,176,157,15,7,344,11,3,9,2,0,4,5,80,1,4,2,2,9,20,19,2,19,10,65.5,DF
111,Michael Amir Murillo,2023-2024,27,pa PAN,Marseille,fr Ligue 1,16,997,11.1,10,6,3,3,2,5,492,602,81.7,7,26,8,2,35,8248,2497,220,257,85.6,222,268,82.8,35,54,64.8,486,2223,805,6,11,3,9,8,448,52,703,44,184,359,169,17,703,23,11,13,6,4,15,23,65.2,8,9,2,7,11,34,34,2,15,11,57.7,DF
112,Michael Amir Murillo,2024-2025,28,pa PAN,Marseille,fr Ligue 1,30,2437,27.1,27,3,1,1,3,4,1665,1902,87.5,24,142,19,4,140,26059,8235,812,867,93.7,770,865,89,51,93,54.8,1169,4743,2430,43,33,8,28,10,1458,100,2135,83,601,1205,339,33,2135,49,31,30,13,6,32,46,69.6,14,21,8,13,18,67,70,4,42,17,71.2,DF
113,Ethan Ampadu,2022-2023,21,wls WAL,2 Teams,2 Comps,31,2639,29.3,31,0,3,0,1,1,1254,1548,81,13,106,14,4,125,23855,9527,474,538,88.1,631,707,89.3,134,253,53,1007,5907,3014,28,21,0,18,7,1090,10,1889,229,930,841,140,19,1889,66,37,33,28,5,17,41,41.5,24,48,23,25,36,102,98,0,61,40,60.4,"DF,MF"
114,Sofyan Amrabat,2023-2024,26,ma MAR,2 Teams,2 Comps,21,938,10.4,10,11,9,0,0,0,578,664,87,6,62,6,1,66,10308,2747,244,274,89.1,264,296,89.2,56,67,83.6,489,2362,947,6,8,0,9,11,545,10,770,48,218,439,120,1,770,27,16,17,8,2,17,31,54.8,14,20,7,13,8,35,19,2,5,6,45.5,"MF,DF"
115,Joachim Andersen,2022-2023,26,dk DEN,Crystal Palace,eng Premier League,32,2782,30.9,32,0,0,1,0,1,1561,1972,79.2,12,153,8,1,105,36474,13911,346,391,88.5,927,1007,92.1,281,534,52.6,1318,6889,3787,16,8,2,8,3,1498,7,2303,355,1232,996,89,39,2303,42,22,30,12,0,16,32,50,16,28,13,15,24,66,188,1,87,34,71.9,DF
116,Joachim Andersen,2023-2024,27,dk DEN,Crystal Palace,eng Premier League,38,3415,37.9,38,0,0,2,3,5,1731,2209,78.4,20,171,17,8,147,37874,14700,488,559,87.3,950,1041,91.3,281,547,51.4,1367,7243,4207,21,11,0,11,6,1604,10,2609,337,1320,1160,140,44,2609,56,35,33,21,2,29,39,74.4,10,33,18,15,41,97,207,1,89,46,65.9,DF
117,Joachim Andersen,2024-2025,28,dk DEN,2 Teams,eng Premier League,30,2673,29.7,30,0,2,0,0,0,1715,2083,82.3,4,205,7,3,116,37698,14962,475,518,91.7,949,1022,92.9,278,508,54.7,1399,6694,3538,17,15,1,6,4,1688,3,2429,354,1271,1063,107,22,2429,28,19,21,6,1,16,26,61.5,10,37,28,9,34,62,195,1,72,39,64.9,DF
118,Robert Andrich,2023-2024,28,de GER,Leverkusen,de Bundesliga,28,1690,18.8,18,10,6,4,2,6,1346,1494,90.1,22,117,19,3,97,20529,6451,749,789,94.9,487,542,89.9,74,105,70.5,885,4005,1978,20,34,1,13,7,1235,14,1638,53,319,1049,281,16,1638,30,18,8,14,8,13,24,54.2,11,15,4,11,20,50,17,0,20,22,47.6,"MF,DF"
119,Robert Andrich,2024-2025,29,de GER,Leverkusen,de Bundesliga,23,1598,17.8,19,4,9,2,2,4,865,978,88.4,9,65,8,0,65,13929,3332,446,483,92.3,336,373,90.1,56,81,69.1,526,2140,886,8,14,1,7,1,792,17,1114,45,252,646,220,20,1114,24,12,8,14,2,7,14,50,7,16,8,8,29,53,23,0,21,12,63.6,"MF,DF"
120,Miguel Ángel Rubio,2023-2024,25,es ESP,Granada,es La Liga,19,1560,17.3,17,2,11,1,0,1,622,775,80.3,2,24,3,0,27,12049,4316,201,229,87.8,357,405,88.1,58,120,48.3,491,2583,1586,7,5,0,10,2,559,1,975,128,567,381,30,17,975,20,12,14,6,0,14,21,66.7,7,31,18,13,28,48,74,2,58,30,65.9,DF
121,Angeliño,2022-2023,25,es ESP,Hoffenheim,de Bundesliga,33,2617,29.1,30,3,0,0,8,8,1012,1544,65.5,50,82,52,29,108,19297,7991,424,501,84.6,433,616,70.3,143,339,42.2,818,3134,1459,24,26,4,27,15,966,120,1798,78,506,771,533,32,1798,40,24,19,18,3,23,37,62.2,14,32,6,26,25,65,67,0,15,27,35.7,DF
122,Angeliño,2023-2024,26,es ESP,Roma,it Serie A,16,1141,12.7,14,2,0,0,1,1,546,715,76.4,19,36,21,13,40,9819,3457,257,285,90.2,221,284,77.8,62,123,50.4,415,1905,864,12,13,0,9,6,502,55,830,60,284,351,199,7,830,21,11,12,6,3,11,19,57.9,8,11,5,6,12,33,37,1,15,9,62.5,DF
123,Angeliño,2024-2025,27,es ESP,Roma,it Serie A,38,3177,35.3,36,2,0,2,1,3,1544,1969,78.4,50,135,58,22,172,28294,9958,647,729,88.8,715,868,82.4,162,312,51.9,1202,5724,3048,66,52,11,27,9,1476,172,2266,102,640,1041,602,47,2266,46,24,20,24,2,17,34,50,17,33,9,24,28,74,98,0,30,27,52.6,DF
124,Fabrizio Angileri,2022-2023,28,ar ARG,Getafe,es La Liga,15,585,6.5,7,8,15,0,0,0,153,260,58.8,0,13,1,0,16,2800,936,67,87,77,65,109,59.6,17,42,40.5,123,554,220,4,7,0,4,4,145,14,324,17,88,157,80,3,324,12,9,8,3,1,10,17,58.8,7,8,3,5,7,19,10,0,17,10,63,DF
125,Fabrizio Angileri,2023-2024,29,ar ARG,Getafe,es La Liga,11,164,1.8,2,9,22,0,0,0,68,103,66,4,4,4,3,7,1143,377,30,38,78.9,25,36,69.4,8,18,44.4,59,237,92,2,2,0,1,0,62,6,121,7,34,52,37,1,121,1,1,1,0,0,1,3,33.3,2,0,0,0,4,5,8,0,6,5,54.5,"DF,MF"
126,Waldemar Anton,2022-2023,26,de GER,Stuttgart,de Bundesliga,34,2934,32.6,34,0,0,1,2,3,1629,2059,79.1,10,112,16,4,135,32013,12155,539,629,85.7,913,1044,87.5,167,324,51.5,1383,8281,4557,56,34,4,24,17,1531,52,2435,244,1128,1083,249,36,2435,49,27,27,19,3,27,51,52.9,24,44,16,28,38,87,123,2,55,50,52.4,DF
127,Waldemar Anton,2023-2024,27,de GER,Stuttgart,de Bundesliga,33,2886,32.1,32,1,0,0,3,3,2330,2624,88.8,9,163,7,2,172,41479,15026,904,955,94.7,1251,1342,93.2,143,260,55,1847,10429,5711,38,19,5,28,12,2110,15,2977,296,1245,1612,138,34,2977,39,25,21,16,2,23,42,54.8,19,33,20,13,40,79,150,1,79,42,65.3,DF
128,Waldemar Anton,2024-2025,28,de GER,Dortmund,de Bundesliga,26,1949,21.7,22,4,3,2,2,4,1664,1841,90.4,6,124,6,3,117,30553,9607,633,662,95.6,899,959,93.7,122,181,67.4,1386,6989,3497,32,28,0,21,9,1542,28,2126,189,793,1162,179,32,2126,34,21,18,10,6,17,23,73.9,6,33,16,17,30,64,112,1,46,27,63,DF
129,Kyllian Antonio,2024-2025,16,fr FRA,Lens,fr Ligue 1,3,139,1.5,2,1,4,0,0,0,81,97,83.5,0,2,0,0,0,1347,373,36,37,97.3,37,41,90.2,5,12,41.7,82,322,132,1,0,1,2,2,85,0,114,2,47,54,13,1,114,3,2,2,0,1,1,3,33.3,2,3,0,3,3,6,3,1,2,2,50,"DF,MF"
130,Valentin Antov,2022-2023,21,bg BUL,Monza,it Serie A,9,306,3.4,2,7,28,0,0,0,201,229,87.8,1,12,2,0,14,3529,1518,85,93,91.4,90,98,91.8,19,30,63.3,138,600,313,2,2,0,3,2,174,3,267,34,127,121,19,0,267,6,5,3,3,0,1,5,20,4,5,4,1,4,10,14,1,6,11,35.3,DF
131,Dennis Appiah,2022-2023,30,fr FRA,Nantes,fr Ligue 1,15,795,8.8,9,6,0,0,0,0,339,468,72.4,4,30,7,4,39,5590,2196,152,191,79.6,154,204,75.5,22,53,41.5,372,2193,1173,15,13,0,12,10,339,51,554,37,158,292,113,4,554,21,11,14,7,0,10,27,37,17,13,5,8,10,31,16,0,16,16,50,"DF,MF"
132,Dennis Appiah,2024-2025,32,fr FRA,Saint-Étienne,fr Ligue 1,29,2128,23.6,22,7,2,0,1,1,903,1179,76.6,13,81,25,7,108,14432,6487,475,541,87.8,365,447,81.7,47,122,38.5,630,3033,1650,51,32,6,34,18,824,110,1486,92,514,610,371,27,1486,71,43,42,22,7,41,71,57.7,30,36,8,28,29,100,89,2,27,31,46.6,DF
133,Stredair Appuah,2022-2023,18,fr FRA,Nantes,fr Ligue 1,5,66,0.7,0,5,0,0,0,0,19,27,70.4,3,0,1,0,3,262,52,11,12,91.7,5,7,71.4,1,3,33.3,27,361,197,7,6,2,4,2,26,10,43,0,4,21,20,2,43,2,1,0,2,0,0,0,,0,2,0,2,1,3,0,0,1,3,25,"DF,MF"
134,Aritz Arambarri,2024-2025,26,es ESP,Leganés,es La Liga,2,177,2,2,0,1,0,0,0,49,67,73.1,0,1,0,0,2,1025,258,11,13,84.6,34,41,82.9,4,12,33.3,44,253,137,0,0,0,1,0,48,0,86,12,59,26,1,1,86,1,1,1,0,0,1,1,100,0,2,2,0,3,4,8,0,6,8,42.9,DF
135,Jon Aramburu,2023-2024,21,ve VEN,Real Sociedad,es La Liga,11,543,6,5,6,7,0,0,0,254,321,79.1,0,25,2,1,26,4015,1243,126,141,89.4,114,137,83.2,11,27,40.7,171,726,347,6,10,0,6,6,207,25,392,22,92,214,91,3,392,24,15,12,10,2,15,25,60,10,8,3,5,7,31,17,0,7,7,50,DF
136,Jon Aramburu,2024-2025,22,ve VEN,Real Sociedad,es La Liga,35,2460,27.3,28,7,2,1,1,2,1190,1518,78.4,15,82,11,6,97,17685,7225,639,711,89.9,460,593,77.6,49,122,40.2,847,3104,1502,26,20,0,34,12,979,53,1887,105,630,936,336,20,1887,102,70,61,30,11,66,100,66,34,40,8,32,30,132,98,0,40,33,54.8,DF
137,Julian Araujo,2023-2024,21,mx MEX,Las Palmas,es La Liga,25,1462,16.2,15,10,1,1,0,1,680,831,81.8,16,69,12,4,74,11255,3943,328,367,89.4,297,352,84.4,43,75,57.3,489,1908,926,23,16,3,29,2,557,47,1012,78,306,535,178,14,1012,41,22,29,7,5,23,33,69.7,10,23,16,7,10,51,52,1,29,21,58,DF
138,Julian Araujo,2024-2025,22,mx MEX,Bournemouth,eng Premier League,12,497,5.5,7,5,7,0,0,0,178,225,79.1,1,17,3,2,14,3006,890,84,94,89.4,83,96,86.5,10,29,34.5,126,482,258,4,3,0,5,2,149,22,275,20,90,136,55,2,275,10,5,4,6,0,5,12,41.7,7,3,0,3,6,16,18,0,3,9,25,DF
139,Ronald Araújo,2022-2023,23,uy URU,Barcelona,es La Liga,22,1800,20,21,1,2,0,2,2,1139,1287,88.5,6,95,3,1,79,21762,7324,406,433,93.8,609,652,93.4,110,174,63.2,957,5938,3727,29,13,1,9,6,1022,11,1437,109,487,882,77,29,1437,26,18,12,13,1,6,9,66.7,3,15,7,8,12,38,41,1,46,27,63,DF
140,Ronald Araújo,2023-2024,24,uy URU,Barcelona,es La Liga,25,1997,22.2,21,4,7,1,2,3,1458,1641,88.8,8,111,6,1,101,27691,10325,543,578,93.9,769,818,94,136,218,62.4,1177,6282,3750,24,14,2,14,4,1350,11,1811,157,732,1000,92,34,1811,27,22,11,15,1,12,17,70.6,5,20,11,9,12,39,66,2,60,22,73.2,DF
141,Ronald Araújo,2024-2025,25,uy URU,Barcelona,es La Liga,12,754,8.4,11,1,7,1,1,2,666,725,91.9,4,51,3,0,49,12408,3957,218,234,93.2,388,406,95.6,50,70,71.4,515,2800,1731,6,4,0,2,1,596,3,798,33,227,542,32,9,798,12,9,6,5,1,4,5,80,1,6,4,2,9,21,25,0,33,20,62.3,DF
142,Carlens Arcus,2024-2025,28,ht HAI,Angers,fr Ligue 1,28,2047,22.7,25,3,2,0,1,1,810,1020,79.4,17,58,20,10,70,13534,4817,400,448,89.3,332,419,79.2,69,111,62.2,566,2635,1284,39,22,2,18,14,686,79,1249,85,433,556,271,11,1249,52,35,32,15,5,34,56,60.7,22,24,4,20,27,79,83,3,31,25,55.4,DF
