Rk,Player,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,Pass Cmp,Pass Att,Pass Cmp%,KP,Pass Final 3rd,PPA,CrsPA,PrgP,TotDist,PrgDist,Short Cmp,Short Att,Short Cmp%,Med Cmp,Med Att,Med Cmp%,Lng Cmp,Lng Att,Lng Cmp%,Carries,TotDist,PrgDist,PrgC,Carries Final 3rd,CPA,Mis,Dis,Rec,PrgR,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Tkl,TklW,Tkl Def 3rd,Tkl Mid 3rd,Tkl Att 3rd,Challenges,Ch Att,Chl%,Ch Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
1943,David Nemeth,2024-2025,23,at AUT,St. Pauli,de Bundesliga,24,2137,23.7,24,0,10,0,1,1,957,1107,86.4,3,54,4,1,65,17042,5403,392,420,93.3,484,525,92.2,71,130,54.6,697,3670,1853,14,9,0,12,3,833,5,1338,158,666,622,58,10,1338,43,29,25,16,2,25,43,58.1,18,29,11,18,18,61,94,2,37,31,54.4,DF
1944,Luca Netz,2022-2023,19,de GER,Gladbach,de Bundesliga,20,702,7.8,7,13,12,1,3,4,279,348,80.2,5,11,3,0,12,4100,1108,161,176,91.5,99,121,81.8,11,31,35.5,199,891,463,12,10,3,13,6,244,32,446,29,155,184,113,11,446,25,13,19,3,3,19,32,59.4,13,5,1,4,6,31,27,0,8,12,40,DF
1945,Luca Netz,2023-2024,20,de GER,Gladbach,de Bundesliga,30,2225,24.7,25,5,1,0,4,4,945,1220,77.5,37,38,23,8,81,14370,5250,516,586,88.1,335,419,80,58,136,42.6,761,3141,1564,46,33,9,34,28,843,99,1498,86,486,611,416,41,1498,38,22,19,16,3,23,43,53.5,20,36,10,26,22,60,76,1,37,29,56.1,DF
1946,Luca Netz,2024-2025,21,de GER,Gladbach,de Bundesliga,24,969,10.8,8,16,3,0,2,2,428,528,81.1,16,30,13,7,28,6096,1762,258,283,91.2,149,183,81.4,11,30,36.7,288,1198,668,16,11,3,14,10,387,55,666,44,241,257,172,17,666,24,14,14,8,2,13,19,68.4,6,17,4,13,10,34,36,0,11,14,44,DF
1947,Carlos Neva,2023-2024,27,es ESP,Granada,es La Liga,36,3146,35,36,0,2,0,2,2,1291,1701,75.9,20,70,27,18,111,21366,8794,689,763,90.3,489,610,80.2,97,224,43.3,915,3728,1984,43,29,0,31,12,1022,98,2001,112,795,912,310,9,2001,32,21,22,9,1,17,40,42.5,23,39,14,25,30,62,108,2,27,31,46.6,DF
1948,João Neves,2024-2025,19,pt POR,Paris S-G,fr Ligue 1,29,1844,20.5,22,7,4,3,8,11,1491,1634,91.2,33,128,22,2,144,23851,5397,787,834,94.4,570,611,93.3,101,130,77.7,1018,4913,2262,35,44,3,26,16,1397,80,1851,46,323,1051,494,55,1851,63,31,20,26,17,27,45,60,18,29,9,20,23,86,22,1,21,12,63.6,"MF,DF"
1949,Mikayil Ngor Faye,2024-2025,20,sn SEN,Rennes,fr Ligue 1,11,688,7.6,7,4,11,0,0,0,473,534,88.6,1,35,1,0,35,8626,2543,186,196,94.9,251,275,91.3,30,50,60,386,1726,960,12,6,1,9,4,415,4,617,41,241,336,49,7,617,15,12,10,3,2,7,9,77.8,2,9,4,5,12,27,30,0,14,9,60.9,DF
1950,Moussa Niakhate,2022-2023,26,sn SEN,Nott'ham Forest,eng Premier League,14,1163,12.9,14,0,1,0,0,0,265,391,67.8,1,16,0,0,15,5245,2626,94,103,91.3,129,183,70.5,39,90,43.3,184,923,435,2,0,0,5,1,189,3,528,96,301,159,69,7,528,18,9,15,3,0,11,22,50,11,18,8,10,19,37,60,0,19,15,55.9,DF
1951,Moussa Niakhate,2023-2024,27,sn SEN,Nott'ham Forest,eng Premier League,21,1460,16.2,15,6,12,1,0,1,618,775,79.7,3,30,5,1,39,11445,4223,237,252,94,310,381,81.4,66,123,53.7,502,2511,1183,13,12,1,4,3,536,6,927,121,465,368,104,7,927,42,25,33,9,0,20,25,80,5,19,12,7,14,56,51,0,15,5,75,DF
1952,Moussa Niakhate,2024-2025,28,sn SEN,Lyon,fr Ligue 1,31,2726,30.3,30,1,2,0,0,0,1688,1869,90.3,7,88,13,3,111,29756,11730,671,706,95,897,955,93.9,97,162,59.9,1331,7461,4792,34,14,0,9,4,1510,5,2133,277,1034,1032,77,7,2133,47,27,37,8,2,24,32,75,8,26,17,9,25,72,143,3,43,24,64.2,DF
1953,Abdoulaye Niakhate Ndiaye,2024-2025,22,sn SEN,Brest,fr Ligue 1,22,1707,19,19,3,6,1,0,1,804,931,86.4,1,36,2,0,39,15938,5904,263,295,89.2,427,471,90.7,108,147,73.5,598,3157,1594,5,2,0,15,5,740,4,1203,192,726,448,33,21,1203,49,33,36,12,1,25,37,67.6,12,29,17,12,11,60,144,3,46,35,56.8,DF
1954,Tanguy Nianzou,2022-2023,20,fr FRA,2 Teams,2 Comps,19,1366,15.2,16,3,10,1,0,1,676,772,87.6,1,58,0,0,66,12120,4079,255,280,91.1,378,403,93.8,39,73,53.4,547,2428,1383,4,6,0,4,3,627,0,894,73,368,498,35,11,894,20,15,10,9,1,8,11,72.7,3,8,5,3,16,36,44,3,32,11,74.4,DF
1955,Tanguy Nianzou,2023-2024,21,fr FRA,Sevilla,es La Liga,8,318,3.5,3,5,15,0,0,0,137,156,87.8,0,14,0,0,14,2623,726,43,50,86,80,87,92,12,15,80,105,473,261,2,3,0,3,2,119,1,192,20,63,115,16,3,192,12,8,9,2,1,8,11,72.7,3,2,0,2,3,15,9,1,4,5,44.4,DF
1956,Tanguy Nianzou,2024-2025,22,fr FRA,Sevilla,es La Liga,6,518,5.8,6,0,4,0,0,0,285,314,90.8,0,6,0,0,10,4654,1465,131,139,94.2,143,155,92.3,7,15,46.7,207,924,408,4,3,0,3,0,263,0,376,49,205,162,11,6,376,7,5,6,0,1,5,6,83.3,1,1,0,1,8,15,27,0,17,2,89.5,DF
1957,Rasmus Nicolaisen,2022-2023,25,dk DEN,Toulouse,fr Ligue 1,34,2995,33.3,34,0,1,0,2,2,1484,1763,84.2,5,81,3,0,114,29502,11304,479,556,86.2,790,870,90.8,188,289,65.1,1500,8417,4790,21,9,2,7,6,1353,4,2130,328,1123,960,55,33,2130,48,21,34,14,0,29,46,63,17,58,45,13,50,98,152,0,116,41,73.9,DF
1958,Rasmus Nicolaisen,2023-2024,26,dk DEN,Toulouse,fr Ligue 1,33,2925,32.5,33,0,0,2,0,2,1426,1679,84.9,5,71,2,0,95,27959,10332,450,513,87.7,822,897,91.6,143,242,59.1,1343,6713,3528,5,5,0,10,2,1246,11,2027,325,980,989,64,44,2027,50,30,39,11,0,26,44,59.1,18,44,33,11,42,92,158,1,108,36,75,DF
1959,Rasmus Nicolaisen,2024-2025,27,dk DEN,Toulouse,fr Ligue 1,7,623,6.9,7,0,1,0,1,1,339,385,88.1,2,20,2,0,27,6199,2362,145,160,90.6,159,169,94.1,31,48,64.6,268,1220,626,3,0,0,1,2,289,2,445,58,217,213,18,8,445,6,3,4,2,0,3,5,60,2,10,5,5,10,16,25,0,21,9,70,DF
1960,Saúl Ñíguez,2022-2023,27,es ESP,Atlético Madrid,es La Liga,31,1100,12.2,11,20,6,3,1,4,408,520,78.5,5,19,6,1,34,5583,1326,257,294,87.4,117,152,77,18,34,52.9,301,1438,621,12,10,4,22,6,447,47,695,42,182,336,181,31,695,42,27,18,18,6,22,37,59.5,15,27,5,22,15,57,29,0,41,27,60.3,"MF,DF"
1961,Tamás Nikitscher,2024-2025,24,hu HUN,Valladolid,es La Liga,13,858,9.5,9,4,4,0,0,0,284,311,91.3,2,13,1,0,13,4518,985,136,149,91.3,125,130,96.2,14,20,70,189,1151,400,2,5,0,6,9,236,7,401,29,143,233,31,6,401,17,8,8,9,0,8,13,61.5,5,17,4,13,11,28,16,1,15,9,62.5,"MF,DF"
1962,Dimitris Nikolaou,2022-2023,23,gr GRE,Spezia,it Serie A,36,2958,32.9,34,2,0,1,0,1,1348,1660,81.2,10,112,6,2,105,24411,9983,598,652,91.7,569,651,87.4,149,298,50,1138,5327,2878,20,19,0,18,10,1242,15,1926,243,989,814,136,14,1926,45,32,31,10,4,25,37,67.6,12,41,26,15,27,72,82,0,30,29,50.8,DF
1963,Niels Nkounkou,2023-2024,22,fr FRA,Eint Frankfurt,de Bundesliga,29,1309,14.5,13,16,2,3,2,5,625,868,72,16,57,19,4,61,10861,4214,290,347,83.6,271,343,79,56,128,43.8,588,3658,2088,55,34,13,22,10,607,62,1108,49,328,537,270,26,1108,54,30,34,17,3,29,64,45.3,35,30,2,28,16,70,30,0,17,27,38.6,"DF,MF"
1964,Niels Nkounkou,2024-2025,23,fr FRA,Eint Frankfurt,de Bundesliga,12,382,4.2,4,8,15,0,0,0,162,235,68.9,9,11,4,2,15,2745,1036,85,98,86.7,60,79,75.9,16,41,39,178,977,539,17,14,1,7,4,175,21,295,16,93,133,77,8,295,13,10,7,3,3,4,7,57.1,3,5,2,3,7,20,15,0,3,5,37.5,"DF,MF"
1965,Peru Nolaskoain,2023-2024,24,es ESP,Athletic Club,es La Liga,2,10,0.1,0,2,12,0,0,0,5,8,62.5,0,1,0,0,0,103,31,1,1,100,4,5,80,0,1,0,4,19,1,0,0,0,0,0,5,0,10,0,6,5,0,0,10,1,1,1,0,0,1,1,100,0,0,0,0,0,1,1,0,2,0,100,"DF,MF"
1966,Arnaud Nordin,2024-2025,26,fr FRA,Mainz 05,de Bundesliga,6,80,0.9,0,6,7,0,0,0,34,48,70.8,3,2,0,0,1,478,122,22,29,75.9,9,14,64.3,1,3,33.3,34,213,58,3,1,3,5,3,42,15,68,3,9,20,39,7,68,2,0,0,2,0,1,1,100,0,2,1,1,0,2,2,0,1,3,25,"DF,MF"
1967,Rhys Norrington-Davies,2023-2024,24,wls WAL,Sheffield Utd,eng Premier League,5,110,1.2,2,3,1,0,0,0,48,67,71.6,1,1,0,0,2,811,222,23,25,92,23,31,74.2,2,7,28.6,46,266,119,3,1,0,2,2,47,6,77,4,26,38,14,1,77,1,1,1,0,0,0,1,0,1,2,0,2,1,2,2,0,1,1,50,DF
1968,Brooke Norton-Cuffy,2024-2025,20,eng ENG,Genoa,it Serie A,14,719,8,8,6,12,0,0,0,197,262,75.2,2,10,2,1,18,3037,1174,100,116,86.2,83,105,79,9,21,42.9,190,1060,480,12,12,3,14,9,209,21,344,19,104,175,70,8,344,12,7,9,3,0,9,11,81.8,2,12,2,10,3,15,12,0,12,16,42.9,"DF,FW"
1969,Hugo Novoa,2022-2023,19,es ESP,RB Leipzig,de Bundesliga,7,184,2,2,5,8,1,0,1,77,108,71.3,2,1,0,0,4,1064,275,48,53,90.6,23,33,69.7,2,7,28.6,71,460,124,5,1,3,1,7,86,20,135,1,21,58,58,11,135,8,2,1,3,4,4,7,57.1,3,4,0,4,1,9,0,0,3,4,42.9,"DF,FW"
1970,Hugo Novoa,2024-2025,21,es ESP,Alavés,es La Liga,5,237,2.6,2,3,20,0,0,0,53,69,76.8,2,0,2,2,2,798,261,35,43,81.4,12,16,75,4,4,100,50,484,191,7,3,0,6,2,47,10,100,8,27,42,33,1,100,8,5,4,3,1,5,5,100,0,2,1,1,0,8,6,0,1,8,11.1,"DF,MF"
1971,Matheus Nunes,2024-2025,25,pt POR,Manchester City,eng Premier League,26,1674,18.6,19,7,9,1,6,7,1065,1234,86.3,23,53,26,7,79,16409,2994,598,651,91.9,398,458,86.9,53,81,65.4,866,4503,2315,63,37,24,32,13,1013,175,1416,47,251,560,614,62,1416,35,22,15,14,6,16,38,42.1,22,17,4,13,15,50,38,2,14,19,42.4,"DF,MF"
1972,Unai Núñez,2022-2023,25,es ESP,Celta Vigo,es La Liga,36,3151,35,35,1,1,0,0,0,1744,2023,86.2,5,131,2,1,146,35775,12950,501,553,90.6,1032,1124,91.8,203,316,64.2,1504,8027,4468,31,25,1,17,2,1587,5,2366,268,1197,1100,83,22,2366,47,35,29,15,3,18,34,52.9,16,27,17,10,72,119,135,1,70,53,56.9,DF
1973,Unai Núñez,2023-2024,26,es ESP,Celta Vigo,es La Liga,34,2801,31.1,31,3,4,1,0,1,1303,1635,79.7,10,97,2,0,106,26581,10797,410,472,86.9,712,807,88.2,168,314,53.5,1086,5296,2799,10,10,2,31,5,1131,2,2025,278,1049,886,102,39,2025,51,28,30,19,2,23,49,46.9,26,38,24,14,52,103,153,3,89,57,61,DF
1974,Unai Núñez,2024-2025,27,es ESP,Athletic Club,es La Liga,10,645,7.2,7,3,23,0,0,0,283,325,87.1,1,16,1,0,26,6367,2366,55,64,85.9,186,197,94.4,41,61,67.2,225,1108,554,2,0,0,6,0,245,0,415,55,199,216,3,2,415,10,5,7,3,0,4,7,57.1,3,4,4,0,17,27,46,1,13,12,52,DF
1975,Fabian Nürnberger,2023-2024,24,bg BUL,Darmstadt 98,de Bundesliga,21,1513,16.8,17,4,0,1,1,2,713,895,79.7,30,52,26,12,70,11202,3439,388,430,90.2,261,315,82.9,46,97,47.4,584,3317,1546,35,26,7,15,14,670,91,1043,28,237,479,332,26,1043,29,22,22,6,1,22,41,53.7,19,11,1,10,17,46,26,0,13,9,59.1,"DF,MF"
1976,Antonio Nusa,2024-2025,19,no NOR,RB Leipzig,de Bundesliga,25,1558,17.3,16,9,0,3,3,6,420,566,74.2,20,31,20,6,52,5993,1905,245,297,82.5,142,180,78.9,17,47,36.2,480,3164,1634,57,36,26,38,31,557,123,802,19,137,316,362,54,802,30,17,16,9,5,18,36,50,18,22,2,20,8,38,11,0,6,15,28.6,"MF,DF"
1977,Bram Nuytinck,2022-2023,32,nl NED,2 Teams,it Serie A,25,1883,20.9,22,3,8,0,1,1,672,798,84.2,3,20,1,0,27,13933,4745,162,190,85.3,426,462,92.2,79,127,62.2,561,2548,1123,5,0,0,5,2,574,3,1063,197,692,355,19,14,1063,61,42,36,25,0,27,42,64.3,15,42,27,15,28,89,106,0,36,39,48,DF
1978,Gerzino Nyamsi,2022-2023,25,cm CMR,Strasbourg,fr Ligue 1,20,1578,17.5,19,1,1,1,1,2,710,841,84.4,3,55,6,0,68,14214,5117,207,234,88.5,421,460,91.5,74,131,56.5,719,4492,2479,13,9,0,11,2,634,3,1008,128,472,503,43,18,1008,28,20,14,12,2,10,12,83.3,2,19,11,8,10,38,63,1,37,20,64.9,DF
1979,Gerzino Nyamsi,2023-2024,26,cm CMR,Strasbourg,fr Ligue 1,13,1092,12.1,13,0,2,0,0,0,555,632,87.8,4,19,0,0,25,11520,4040,136,156,87.2,345,362,95.3,66,101,65.3,552,2808,1185,3,1,0,5,1,489,3,739,122,416,314,13,10,739,18,14,13,5,0,12,18,66.7,6,19,11,8,10,28,43,0,20,11,64.5,DF
1980,Allan Nyom,2024-2025,36,cm CMR,Getafe,es La Liga,20,887,9.9,10,10,2,1,2,3,280,352,79.5,5,23,5,4,22,4530,1658,142,154,92.2,115,140,82.1,17,47,36.2,206,809,381,5,9,0,16,4,235,21,443,21,118,217,110,15,443,18,11,7,9,2,15,17,88.2,2,4,2,2,4,22,23,0,8,16,33.3,"DF,MF"
1981,Marwann Nzuzi,2024-2025,20,fr FRA,Saint-Étienne,fr Ligue 1,2,125,1.4,2,0,0,0,0,0,46,55,83.6,1,3,1,1,2,707,322,21,22,95.5,20,26,76.9,2,3,66.7,34,142,59,2,1,0,3,2,40,5,72,3,31,28,13,0,72,2,2,1,0,1,1,2,50,1,0,0,0,2,4,6,0,2,1,66.7,DF
1982,Jake O'Brien,2023-2024,22,ie IRL,Lyon,fr Ligue 1,27,2369,26.3,27,0,4,4,2,6,1270,1440,88.2,5,68,3,0,68,24904,8108,413,453,91.2,662,722,91.7,167,221,75.6,1197,6411,3451,15,8,0,7,5,1105,2,1631,206,856,724,63,28,1631,22,16,16,5,1,14,20,70,6,23,18,5,12,34,98,1,44,25,63.8,DF
1983,Jake O'Brien,2024-2025,23,ie IRL,Everton,eng Premier League,20,1571,17.5,17,3,17,2,0,2,577,725,79.6,6,41,8,5,50,10580,3946,245,274,89.4,260,317,82,63,98,64.3,391,1801,906,7,6,2,5,5,481,25,900,93,374,390,139,22,900,26,17,21,5,0,17,25,68,8,17,4,13,4,30,93,0,41,30,57.7,DF
1984,Dara O'Shea,2023-2024,24,ie IRL,Burnley,eng Premier League,33,2892,32.1,32,1,1,3,4,7,1393,1759,79.2,13,139,6,3,122,27584,10235,459,551,83.3,752,854,88.1,168,304,55.3,1112,5725,3525,32,14,1,11,1,1306,10,2094,306,969,992,142,49,2094,39,20,22,14,3,11,26,42.3,15,41,30,11,35,74,158,2,127,67,65.5,DF
1985,Dara O'Shea,2024-2025,25,ie IRL,Ipswich Town,eng Premier League,35,3122,34.7,35,0,1,0,2,2,1234,1579,78.2,3,89,4,1,80,24503,10549,395,453,87.2,694,811,85.6,133,270,49.3,897,4023,2069,3,2,0,12,4,1162,8,2022,393,1169,730,129,51,2022,49,31,33,13,3,22,34,64.7,12,62,50,12,33,82,225,4,114,85,57.3,DF
1986,Nico O’Reilly,2024-2025,19,eng ENG,Manchester City,eng Premier League,9,528,5.9,6,3,21,2,0,2,305,353,86.4,4,28,1,1,17,4042,780,209,226,92.5,88,109,80.7,3,7,42.9,249,1171,575,16,15,0,14,15,298,26,419,14,71,223,130,18,419,9,4,3,3,3,4,8,50,4,5,1,4,4,13,12,0,6,9,40,DF
1987,Adam Obert,2023-2024,20,sk SVK,Cagliari,it Serie A,17,941,10.5,10,7,21,0,0,0,372,474,78.5,6,40,10,6,37,7539,2700,144,162,88.9,169,197,85.8,57,100,57,283,1533,857,14,6,1,9,2,322,5,587,61,256,281,52,3,587,17,9,8,8,1,8,17,47.1,9,13,7,6,21,38,41,1,14,18,43.8,DF
1988,Adam Obert,2024-2025,21,sk SVK,Cagliari,it Serie A,21,1077,12,13,8,15,1,1,2,413,537,76.9,10,36,4,1,50,6894,2626,200,226,88.5,178,209,85.2,28,67,41.8,298,1488,797,12,9,0,26,7,330,19,710,67,309,312,105,13,710,31,18,12,17,2,16,27,59.3,11,19,7,12,23,54,48,2,25,22,53.2,DF
1989,David Odogu,2024-2025,18,de GER,Wolfsburg,de Bundesliga,3,195,2.2,2,1,14,0,0,0,87,99,87.9,0,6,1,0,8,1800,625,26,29,89.7,50,54,92.6,11,16,68.8,78,412,177,1,0,0,1,0,79,0,143,20,78,62,3,3,143,6,4,4,2,0,3,5,60,2,2,2,0,2,8,25,1,9,3,75,DF
1990,Álvaro Odriozola,2023-2024,27,es ESP,2 Teams,es La Liga,9,393,4.4,6,3,16,0,0,0,212,244,86.9,2,10,3,3,8,3435,996,102,112,91.1,95,105,90.5,9,13,69.2,138,802,410,14,8,2,6,4,177,12,293,9,85,146,63,7,293,9,7,7,1,1,5,5,100,0,2,1,1,8,17,7,0,1,8,11.1,DF
1991,Álvaro Odriozola,2024-2025,28,es ESP,Real Sociedad,es La Liga,2,43,0.5,0,2,17,0,0,0,22,30,73.3,0,4,1,1,3,344,111,11,12,91.7,6,12,50,3,4,75,21,79,42,0,1,0,3,1,22,0,35,1,11,15,10,0,35,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,1,0,100,DF
1992,Tim Oermann,2022-2023,18,de GER,Bochum,de Bundesliga,4,194,2.2,2,2,7,0,0,0,39,51,76.5,0,1,0,0,0,738,268,14,16,87.5,18,19,94.7,6,12,50,32,179,82,0,0,0,1,0,38,0,69,16,51,18,0,0,69,2,1,2,0,0,1,1,100,0,3,2,1,1,3,8,1,4,5,44.4,DF
1993,Tim Oermann,2023-2024,19,de GER,Bochum,de Bundesliga,16,714,7.9,8,8,2,0,0,0,181,262,69.1,4,22,5,3,25,3043,1352,92,113,81.4,71,94,75.5,16,33,48.5,120,741,346,6,9,2,10,5,128,7,356,41,115,176,71,2,356,19,11,11,4,4,9,14,64.3,5,15,6,9,2,21,22,0,7,12,36.8,DF
1994,Tim Oermann,2024-2025,20,de GER,Bochum,de Bundesliga,29,2213,24.6,26,3,4,0,2,2,771,936,82.4,7,50,8,3,61,14338,4177,267,296,90.2,423,470,90,71,129,55,605,2826,1203,15,14,3,24,9,639,16,1172,93,443,631,107,2,1172,50,31,25,21,4,26,43,60.5,17,32,16,16,22,72,64,0,27,37,42.2,DF
1995,Odeluga Offiah,2023-2024,20,eng ENG,Brighton,eng Premier League,4,128,1.4,1,3,4,0,0,0,63,80,78.8,0,1,1,0,4,851,196,39,41,95.1,21,24,87.5,2,7,28.6,59,418,268,9,5,1,1,0,64,9,87,1,31,27,31,2,87,1,0,1,0,0,1,1,100,0,0,0,0,1,2,0,0,1,1,50,DF
1996,Chiedozie Ogbene,2023-2024,26,ie IRL,Luton Town,eng Premier League,30,1995,22.2,20,10,0,4,1,5,589,790,74.6,25,24,18,5,53,8171,2314,365,409,89.2,175,234,74.8,22,57,38.6,650,6070,3710,127,74,45,59,21,660,150,1066,47,201,385,512,88,1066,17,10,10,7,0,12,22,54.5,10,14,3,11,7,24,34,2,28,23,54.9,"MF,DF"
1997,Angelo Ogbonna,2022-2023,34,it ITA,West Ham,eng Premier League,16,1237,13.7,13,3,19,0,0,0,332,415,80,3,8,1,0,11,6299,2059,100,120,83.3,190,217,87.6,32,62,51.6,255,1288,436,0,0,0,1,3,281,2,545,111,331,197,17,7,545,11,4,7,4,0,5,10,50,5,11,7,4,17,28,74,1,35,20,63.6,DF
1998,Angelo Ogbonna,2023-2024,35,it ITA,West Ham,eng Premier League,11,635,7.1,7,4,27,0,0,0,171,214,79.9,0,6,0,0,4,3291,1109,60,67,89.6,94,104,90.4,14,38,36.8,137,728,263,2,0,1,0,0,152,0,272,61,184,82,6,4,272,11,5,9,2,0,6,7,85.7,1,13,10,3,3,14,29,0,12,7,63.2,DF
1999,Florent Ogier,2022-2023,33,fr FRA,Clermont Foot,fr Ligue 1,26,1701,18.9,18,8,11,0,1,1,741,935,79.3,5,47,3,0,57,13955,6170,278,317,87.7,348,414,84.1,93,168,55.4,749,3690,1777,4,5,0,7,1,683,3,1098,149,586,476,39,9,1098,33,16,20,12,1,22,39,56.4,17,22,13,9,18,51,64,1,28,27,50.9,DF
2000,Florent Ogier,2023-2024,34,fr FRA,Clermont Foot,fr Ligue 1,14,943,10.5,9,5,17,1,1,2,425,512,83,1,13,0,0,17,7821,3241,160,172,93,206,231,89.2,44,90,48.9,413,2281,957,4,3,0,3,0,388,0,616,117,354,246,19,12,616,19,9,13,6,0,11,18,61.1,7,25,19,6,9,28,35,3,23,18,56.1,DF
