Rk,Player,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,3-Jan,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Carries,TotDist,PrgDist,PrgC,3-Jan,CPA,Mis,Dis,Rec,PrgR,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
2537,Damián Suárez,2022-2023,34,uy URU,Getafe,es La Liga,28,1946,21.6,26,2,5,1,1,2,1,0,0,0,649,962,67.5,26,61,23,14,80,11863,5603,300,367,81.7,252,343,73.5,82,194,42.3,462,1781,959,21,23,5,23,6,542,72,1169,42,299,580,306,15,1169,49,33,23,19,7,26,48,54.2,22,40,0,40,15,64,36,0,14,16,46.7,"DF,MF"
2538,Damián Suárez,2023-2024,35,uy URU,Getafe,es La Liga,16,1299,14.4,15,1,1,0,2,2,0,0,0,0,436,638,68.3,17,50,13,8,58,7921,3538,221,256,86.3,151,212,71.2,56,135,41.5,310,1476,743,20,11,4,19,6,363,47,771,27,197,387,195,12,771,36,21,16,16,4,26,45,57.8,19,13,3,10,10,46,31,0,9,9,50,DF
2539,Gabriel Suazo,2022-2023,24,cl CHI,Toulouse,fr Ligue 1,18,1259,14,14,4,0,0,1,1,0,0,0,0,687,828,83,11,49,15,2,79,10771,4493,344,384,89.6,281,324,86.7,38,64,59.4,697,4072,2110,26,34,2,16,10,611,66,976,57,306,483,199,15,976,38,22,20,15,3,29,63,46,34,21,5,16,22,60,24,1,9,9,50,DF
2540,Gabriel Suazo,2023-2024,25,cl CHI,Toulouse,fr Ligue 1,31,2357,26.2,27,4,1,0,4,4,0,0,0,0,1163,1482,78.5,43,72,45,11,114,18986,6659,566,644,87.9,491,614,80,79,149,53,1134,5782,2567,44,50,9,33,16,1036,166,1726,58,393,797,558,53,1726,66,32,40,19,7,38,86,44.2,48,37,4,33,26,92,33,0,17,20,45.9,DF
2541,Gabriel Suazo,2024-2025,26,cl CHI,Toulouse,fr Ligue 1,30,2163,24,23,7,1,0,6,6,0,0,0,0,994,1248,79.6,40,75,38,12,109,15858,6514,535,602,88.9,373,460,81.1,57,119,47.9,782,3335,1955,42,36,8,36,14,889,118,1484,54,355,673,473,39,1484,59,39,25,22,12,30,72,41.7,42,27,3,24,36,95,40,1,13,19,40.6,DF
2542,Yukinari Sugawara,2024-2025,24,jp JPN,Southampton,eng Premier League,30,1557,17.3,16,14,5,1,1,2,1,0,0,0,713,891,80,17,47,21,9,72,11241,3454,377,427,88.3,282,339,83.2,37,76,48.7,564,2569,1384,33,16,7,18,5,709,78,1066,67,327,410,334,29,1066,31,18,16,14,1,19,31,61.3,12,21,10,11,11,42,53,3,5,9,35.7,"DF,MF"
2543,Niklas Süle,2022-2023,26,de GER,Dortmund,de Bundesliga,29,2118,23.5,23,6,2,2,3,5,2,0,0,0,1677,1851,90.6,17,116,9,2,137,31584,10145,659,701,94,770,830,92.8,211,260,81.2,1321,6298,3500,37,36,1,10,8,1527,57,2031,178,811,1013,217,40,2031,25,19,18,3,4,14,23,60.9,9,28,19,9,17,42,53,0,32,17,65.3,DF
2544,Niklas Süle,2023-2024,27,de GER,Dortmund,de Bundesliga,23,1514,16.8,14,9,9,1,0,1,1,0,0,0,1401,1505,93.1,5,77,6,1,83,26854,8405,497,519,95.8,741,780,95,149,180,82.8,1062,5019,2689,19,13,0,3,6,1266,9,1656,179,749,851,63,11,1656,18,10,14,3,1,11,16,68.8,5,25,14,11,25,43,58,2,21,14,60,DF
2545,Niklas Süle,2024-2025,28,de GER,Dortmund,de Bundesliga,15,1053,11.7,12,3,6,0,0,0,0,0,0,0,870,938,92.8,3,74,0,0,47,15061,5368,391,409,95.6,412,433,95.2,61,82,74.4,668,2836,1539,15,12,0,3,0,798,10,1038,103,436,531,75,9,1038,14,12,9,5,0,10,14,71.4,4,11,6,5,4,18,46,1,12,6,66.7,DF
2546,Daniel Svensson,2024-2025,22,se SWE,Dortmund,de Bundesliga,12,781,8.7,8,4,0,1,3,4,1,0,0,0,394,497,79.3,10,29,11,4,41,6346,2266,207,227,91.2,153,181,84.5,28,58,48.3,303,1155,557,11,6,5,6,7,358,51,580,24,146,214,224,25,580,15,11,5,6,4,7,11,63.6,4,10,4,6,5,20,30,0,6,15,28.6,"DF,FW"
2547,Marin Šverko,2024-2025,26,hr CRO,Venezia,it Serie A,16,1117,12.4,12,4,11,1,0,1,1,0,0,0,495,602,82.2,2,39,5,0,38,8857,3962,205,226,90.7,242,282,85.8,40,71,56.3,356,1645,958,8,3,0,8,4,388,1,711,95,339,331,49,3,711,20,9,14,6,0,10,12,83.3,2,10,5,5,16,36,45,3,20,20,50,DF
2548,Michael Svoboda,2024-2025,25,at AUT,Venezia,it Serie A,16,1314,14.6,15,1,0,1,0,1,1,0,0,0,703,829,84.8,5,44,2,0,43,12684,4404,259,286,90.6,396,443,89.4,41,79,51.9,509,3214,1984,13,15,2,12,11,563,5,984,147,476,454,59,15,984,26,14,19,6,1,8,19,42.1,11,19,11,8,22,48,66,2,35,28,55.6,DF
2549,Abakar Sylla,2023-2024,20,ci CIV,Strasbourg,fr Ligue 1,22,1792,19.9,19,3,9,2,0,2,2,0,0,0,1111,1266,87.8,5,52,4,0,72,19769,6698,436,473,92.2,567,618,91.7,81,139,58.3,1060,5999,3215,8,11,0,14,7,962,2,1490,201,717,729,56,18,1490,54,23,30,19,5,29,40,72.5,11,40,11,29,26,80,70,2,32,21,60.4,DF
2550,Abakar Sylla,2024-2025,21,ci CIV,Strasbourg,fr Ligue 1,21,950,10.6,10,11,9,1,0,1,1,0,0,0,583,658,88.6,1,21,1,0,21,9980,3603,224,244,91.8,332,358,92.7,22,45,48.9,425,1490,618,0,1,0,5,4,497,3,791,151,510,258,26,9,791,27,15,14,11,2,15,17,88.2,2,18,10,8,11,38,63,0,20,15,57.1,DF
2551,Issiaga Sylla,2022-2023,28,gn GUI,2 Teams,fr Ligue 1,32,2677,29.7,31,1,1,1,3,4,1,0,0,0,1292,1655,78.1,23,108,32,8,177,20310,7707,665,785,84.7,497,617,80.6,82,138,59.4,1297,7873,3939,79,77,8,40,43,1112,172,2011,120,543,921,571,31,2011,56,31,33,17,6,30,65,46.2,35,34,8,26,70,126,73,0,39,31,55.7,DF
2552,Issiaga Sylla,2023-2024,29,gn GUI,Montpellier,fr Ligue 1,19,1455,16.2,17,2,1,1,2,3,1,0,0,0,528,719,73.4,16,34,10,7,43,9051,3985,242,300,80.7,218,271,80.4,51,108,47.2,531,3116,1562,29,21,2,30,14,452,51,899,82,289,410,212,30,899,28,17,20,6,2,16,34,47.1,18,21,7,14,23,51,53,0,18,15,54.5,"DF,FW"
2553,Issiaga Sylla,2024-2025,30,gn GUI,Montpellier,fr Ligue 1,19,1156,12.8,15,4,1,1,0,1,1,0,0,0,435,563,77.3,7,45,16,10,53,7255,3005,218,251,86.9,162,214,75.7,43,65,66.2,335,1985,1097,33,23,1,16,8,394,46,683,50,191,338,161,14,683,25,10,17,7,1,15,29,51.7,14,13,4,9,10,35,34,1,22,18,55,DF
2554,Attila Szalai,2023-2024,25,hu HUN,2 Teams,de Bundesliga,7,391,4.3,4,3,26,0,0,0,0,0,0,0,189,250,75.6,3,12,3,1,18,3313,1699,73,85,85.9,96,116,82.8,14,38,36.8,178,626,355,3,3,1,1,2,193,3,294,36,136,136,22,1,294,4,2,4,0,0,2,6,33.3,4,11,4,7,2,6,18,1,7,7,50,DF
2555,Nicolás Tagliafico,2022-2023,29,ar ARG,Lyon,fr Ligue 1,34,2991,33.2,34,0,0,1,3,4,1,0,0,0,1587,1883,84.3,24,123,36,7,156,24353,7754,816,906,90.1,642,751,85.5,69,122,56.6,1539,7465,3182,38,44,5,46,16,1405,171,2237,86,527,1118,610,48,2237,91,53,36,41,14,50,78,64.1,28,45,11,34,57,148,47,0,42,37,53.2,DF
2556,Nicolás Tagliafico,2023-2024,30,ar ARG,Lyon,fr Ligue 1,25,2123,23.6,25,0,0,3,1,4,3,0,0,0,999,1175,85,18,82,20,5,105,15340,5299,513,565,90.8,398,455,87.5,52,87,59.8,954,4778,2019,32,27,4,13,12,897,119,1385,72,364,688,339,35,1385,54,34,23,22,9,22,49,44.9,27,25,8,17,28,82,43,0,20,15,57.1,DF
2557,Nicolás Tagliafico,2024-2025,31,ar ARG,Lyon,fr Ligue 1,24,1902,21.1,22,2,3,3,1,4,3,0,0,0,1159,1338,86.6,5,72,8,3,97,17462,5435,643,703,91.5,443,498,89,50,87,57.5,822,3159,1666,31,27,4,21,4,1024,81,1582,77,454,786,350,46,1582,57,37,24,22,11,29,48,60.4,19,25,7,18,36,93,55,0,25,26,49,DF
2558,Jonathan Tah,2022-2023,26,de GER,Leverkusen,de Bundesliga,33,2487,27.6,28,5,0,1,0,1,1,0,0,0,1455,1637,88.9,6,59,3,0,56,27748,9605,495,533,92.9,812,875,92.8,137,196,69.9,1075,6032,2961,8,4,0,5,10,1269,4,1895,223,952,915,40,19,1895,25,12,21,4,0,12,18,66.7,6,30,18,12,40,65,118,0,57,46,55.3,DF
2559,Jonathan Tah,2023-2024,27,de GER,Leverkusen,de Bundesliga,31,2631,29.2,30,1,2,4,1,5,4,0,0,0,2070,2193,94.4,5,164,1,0,133,32998,13638,1045,1077,97,908,962,94.4,89,110,80.9,1557,8072,4568,17,26,1,11,5,1812,4,2434,207,790,1517,140,34,2434,19,9,10,7,2,5,16,31.3,11,28,23,5,23,42,97,1,62,22,73.8,DF
2560,Jonathan Tah,2024-2025,28,de GER,Leverkusen,de Bundesliga,33,2970,33,33,0,0,3,0,3,3,0,0,0,2145,2309,92.9,4,202,6,3,169,38573,15060,830,871,95.3,1146,1192,96.1,150,206,72.8,1551,8110,4531,15,23,0,16,10,1888,9,2626,224,888,1597,147,43,2626,19,12,12,6,1,10,16,62.5,6,22,16,6,36,55,157,2,77,23,77,DF
2561,Montassar Talbi,2022-2023,24,tn TUN,Lorient,fr Ligue 1,38,3420,38,38,0,0,1,2,3,1,0,0,0,1753,1970,89,5,40,2,1,61,31264,10740,614,653,94,970,1030,94.2,113,218,51.8,1681,10840,5959,13,7,0,14,8,1547,0,2365,481,1500,847,28,16,2365,53,25,40,13,0,22,35,62.9,13,55,34,21,40,93,190,3,90,47,65.7,DF
2562,Montassar Talbi,2023-2024,25,tn TUN,Lorient,fr Ligue 1,25,2204,24.5,25,0,1,0,0,0,0,0,0,0,1008,1188,84.8,7,77,7,0,88,18865,7775,332,365,91,575,619,92.9,84,174,48.3,1034,6757,3816,15,12,0,23,4,935,7,1453,207,760,654,52,12,1453,38,22,23,13,2,19,32,59.4,13,39,23,16,32,70,114,0,51,37,58,DF
2563,Adrien Tameze,2023-2024,29,cm CMR,Torino,it Serie A,29,2146,23.8,25,4,3,0,2,2,0,0,0,0,1106,1276,86.7,19,81,10,3,90,18937,5466,462,506,91.3,549,605,90.7,68,101,67.3,866,4076,1818,22,25,2,20,17,981,39,1492,91,536,777,196,21,1492,35,16,13,18,4,18,37,48.6,19,24,11,13,47,82,25,2,30,39,43.5,"DF,MF"
2564,Adrien Tameze,2024-2025,30,cm CMR,Torino,it Serie A,20,649,7.2,9,11,14,0,0,0,0,0,0,0,259,301,86,6,10,6,1,23,4112,904,124,144,86.1,112,121,92.6,14,19,73.7,214,1291,611,16,9,0,10,3,257,21,368,15,89,180,99,13,368,5,2,2,3,0,1,10,10,9,8,5,3,10,15,8,1,11,8,57.9,"MF,DF"
2565,Japhet Tanganga,2022-2023,23,eng ENG,Tottenham,eng Premier League,4,146,1.6,2,2,26,0,0,0,0,0,0,0,82,92,89.1,0,4,1,1,5,1323,541,42,46,91.3,34,38,89.5,5,7,71.4,68,308,133,1,2,0,3,1,71,2,109,5,48,59,3,0,109,3,2,3,0,0,1,5,20,4,1,0,1,2,5,8,0,6,2,75,DF
2566,Axel Tapé,2024-2025,16,fr FRA,Paris S-G,fr Ligue 1,2,180,2,2,0,3,0,0,0,0,0,0,0,142,151,94,1,6,0,0,5,2651,619,36,37,97.3,101,105,96.2,4,6,66.7,129,657,244,1,2,0,5,2,143,1,174,11,58,107,12,0,174,3,1,1,2,0,2,2,100,0,2,2,0,1,4,5,0,1,4,20,"DF,MF"
2567,Renato Tapia,2022-2023,27,pe PER,Celta Vigo,es La Liga,28,1451,16.1,16,12,5,0,0,0,0,0,0,0,687,811,84.7,9,63,7,1,68,13506,3634,256,283,90.5,321,352,91.2,99,153,64.7,582,2624,1231,12,14,1,11,14,648,8,993,65,318,564,120,9,993,47,25,21,21,5,18,37,48.6,19,29,11,18,19,66,37,0,26,18,59.1,"MF,DF"
2568,Renato Tapia,2023-2024,28,pe PER,Celta Vigo,es La Liga,21,1337,14.9,15,6,9,0,0,0,0,0,0,0,541,715,75.7,7,64,11,2,61,9909,3901,249,283,88,200,247,81,77,141,54.6,477,2342,1057,9,13,0,20,10,529,14,949,68,318,503,140,13,949,41,29,19,19,3,14,25,56,11,31,7,24,21,62,50,1,43,33,56.6,"MF,DF"
2569,Renato Tapia,2024-2025,29,pe PER,Leganés,es La Liga,34,2424,26.9,28,6,0,1,0,1,1,0,0,0,838,1070,78.3,8,80,9,0,83,14894,4774,401,452,88.7,338,399,84.7,87,162,53.7,663,2944,1418,17,15,3,33,15,779,20,1397,134,469,802,138,13,1397,61,35,30,27,4,24,50,48,26,58,23,35,27,88,86,2,32,24,57.1,"MF,DF"
2570,Edmond Tapsoba,2022-2023,23,bf BFA,Leverkusen,de Bundesliga,33,2871,31.9,32,1,0,1,0,1,0,1,2,1,1891,2211,85.5,5,154,9,0,169,35396,13773,714,783,91.2,953,1044,91.3,199,322,61.8,1516,9044,5323,40,14,0,15,12,1668,10,2522,254,1143,1286,109,20,2520,51,30,35,12,4,30,42,71.4,12,40,17,23,36,87,109,1,55,43,56.1,DF
2571,Edmond Tapsoba,2023-2024,24,bf BFA,Leverkusen,de Bundesliga,28,2087,23.2,23,5,2,0,1,1,0,0,0,0,1795,1973,91,9,193,8,0,164,29578,12526,878,930,94.4,758,813,93.2,118,167,70.7,1495,8947,5271,49,45,1,13,7,1599,12,2156,157,709,1290,177,23,2156,34,25,17,15,2,17,24,70.8,7,21,10,11,24,58,52,3,40,38,51.3,DF
2572,Edmond Tapsoba,2024-2025,25,bf BFA,Leverkusen,de Bundesliga,29,2507,27.9,29,0,2,0,0,0,0,0,0,0,1703,1972,86.4,4,195,9,2,164,29215,10275,799,846,94.4,752,838,89.7,134,245,54.7,1326,7109,4141,52,39,1,16,5,1564,17,2214,145,692,1279,255,23,2214,39,24,19,16,4,22,39,56.4,17,21,14,7,24,63,89,3,54,32,62.8,DF
2573,Matt Targett,2022-2023,26,eng ENG,Newcastle Utd,eng Premier League,17,610,6.8,6,11,12,0,0,0,0,0,0,0,326,419,77.8,10,19,5,0,43,5291,2334,162,183,88.5,141,162,87,18,56,32.1,197,673,409,3,5,0,5,6,241,13,463,20,149,186,131,0,463,13,10,8,3,2,9,24,37.5,15,8,3,5,9,22,16,0,11,7,61.1,DF
2574,James Tarkowski,2022-2023,29,eng ENG,Everton,eng Premier League,38,3420,38,38,0,0,1,1,2,1,0,0,0,1322,1633,81,15,98,3,0,106,26359,10115,448,512,87.5,693,794,87.3,167,297,56.2,982,4413,2295,13,3,1,22,5,1209,11,2119,369,1090,926,113,81,2119,51,26,36,13,2,20,39,51.3,19,99,78,21,51,102,201,3,120,48,71.4,DF
2575,James Tarkowski,2023-2024,30,eng ENG,Everton,eng Premier League,38,3419,38,38,0,0,1,1,2,1,0,0,0,1195,1550,77.1,22,127,23,3,130,25219,10527,396,474,83.5,588,683,86.1,196,335,58.5,918,5010,3073,15,12,0,16,16,1076,20,2014,352,1000,848,179,84,2014,61,42,46,14,1,27,48,56.3,21,82,56,26,56,117,191,2,140,61,69.7,DF
2576,James Tarkowski,2024-2025,31,eng ENG,Everton,eng Premier League,33,2922,32.5,33,0,0,1,1,2,1,0,0,0,1045,1290,81,16,83,11,0,75,22119,8229,337,399,84.5,525,571,91.9,173,276,62.7,727,3610,1943,9,10,0,13,7,927,3,1706,355,974,635,106,57,1706,64,40,39,22,3,24,39,61.5,15,57,42,15,41,105,213,4,102,33,75.6,DF
2577,César Tárrega,2024-2025,22,es ESP,Valencia,es La Liga,34,3026,33.6,34,0,3,2,0,2,2,0,0,0,1428,1692,84.4,3,79,1,0,79,27168,9416,477,512,93.2,817,892,91.6,127,247,51.4,1134,6087,3641,20,10,0,15,4,1318,1,2096,330,1141,914,58,37,2096,49,37,33,13,3,19,31,61.3,12,41,20,21,22,71,222,2,87,62,58.4,DF
2578,Niklas Tauer,2022-2023,21,de GER,Mainz 05,de Bundesliga,3,93,1,0,3,10,0,0,0,0,0,0,0,50,56,89.3,0,5,2,1,6,757,260,30,33,90.9,19,20,95,1,2,50,40,205,100,1,2,0,1,1,47,4,70,5,23,38,10,1,70,2,1,2,0,0,1,3,33.3,2,2,1,1,2,4,4,0,2,1,66.7,"DF,MF"
2579,Nuno Tavares,2022-2023,22,pt POR,Marseille,fr Ligue 1,31,2349,26.1,23,8,1,6,0,6,6,0,0,0,1058,1367,77.4,24,70,47,14,115,16121,5639,623,710,87.7,343,460,74.6,61,113,54,1213,8076,3913,96,68,19,75,67,1114,245,1779,45,361,685,765,88,1779,56,30,19,24,13,28,56,50,28,32,4,28,15,71,25,0,23,31,42.6,"DF,MF"
2580,Nuno Tavares,2023-2024,23,pt POR,Nott'ham Forest,eng Premier League,8,457,5.1,5,3,5,0,0,0,0,0,0,0,201,274,73.4,2,14,2,0,24,2954,1132,117,136,86,69,96,71.9,11,28,39.3,166,940,564,14,12,2,10,4,186,12,343,20,118,123,109,6,343,11,7,9,1,1,8,9,88.9,1,6,0,6,1,12,21,0,3,2,60,DF
2581,Nuno Tavares,2024-2025,24,pt POR,Lazio,it Serie A,23,1686,18.7,22,1,3,0,8,8,0,0,0,0,820,1042,78.7,33,69,44,23,111,13097,5090,449,502,89.4,290,366,79.2,61,124,49.2,736,5619,3359,98,67,20,45,32,811,100,1302,61,349,548,435,39,1302,28,21,15,8,5,14,34,41.2,20,21,3,18,21,49,44,2,11,11,50,DF
2582,Charlie Taylor,2023-2024,29,eng ENG,Burnley,eng Premier League,28,2331,25.9,25,3,2,1,1,2,1,0,0,0,995,1312,75.8,15,69,19,14,82,16535,5292,520,590,88.1,380,488,77.9,76,169,45,723,3259,1497,36,18,5,18,10,861,81,1542,115,503,679,370,18,1542,35,20,19,14,2,17,35,48.6,18,27,11,16,19,54,78,0,41,38,51.9,DF
2583,Charlie Taylor,2024-2025,30,eng ENG,Southampton,eng Premier League,8,356,4,3,5,6,0,0,0,0,0,0,0,196,223,87.9,1,9,3,1,9,3602,910,70,75,93.3,103,112,92,20,28,71.4,116,500,187,3,3,0,1,1,172,7,279,35,121,120,39,2,279,7,5,4,3,0,5,7,71.4,2,8,5,3,5,12,31,1,6,2,75,DF
2584,Jackson Tchatchoua,2023-2024,21,cm CMR,Hellas Verona,it Serie A,26,1725,19.2,19,7,7,0,2,2,0,0,0,0,604,799,75.6,15,48,22,18,53,9562,3708,324,355,91.3,222,299,74.2,42,102,41.2,410,2302,1185,34,24,5,9,5,416,66,956,64,306,462,197,8,956,39,26,25,12,2,23,48,47.9,25,17,7,10,23,62,49,2,13,13,50,DF
2585,Jackson Tchatchoua,2024-2025,22,cm CMR,Hellas Verona,it Serie A,36,3167,35.2,36,0,0,2,3,5,2,0,0,0,837,1126,74.3,34,39,29,18,72,12483,4001,496,570,87,286,373,76.7,38,117,32.5,685,4475,2400,88,59,18,50,15,748,163,1403,83,370,559,494,35,1403,50,31,34,13,3,28,43,65.1,15,21,9,12,14,64,75,2,30,34,46.9,"DF,MF"
2586,Enzo Tchato,2022-2023,19,cm CMR,Montpellier,fr Ligue 1,21,1096,12.2,11,10,11,1,1,2,1,0,0,0,414,557,74.3,5,26,6,5,34,6287,2107,228,276,82.6,148,193,76.7,19,53,35.8,399,2373,1198,25,26,2,14,7,377,57,687,46,190,301,204,9,687,26,17,14,11,1,13,22,59.1,9,17,2,15,7,33,33,0,17,16,51.5,DF
2587,Enzo Tchato,2023-2024,20,cm CMR,Montpellier,fr Ligue 1,17,1125,12.5,11,6,14,0,0,0,0,0,0,0,478,639,74.8,7,45,15,11,46,8024,3281,227,267,85,192,244,78.7,44,101,43.6,462,2825,1543,26,31,3,9,2,425,57,741,39,222,332,196,10,741,26,17,18,4,4,11,25,44,14,20,7,13,11,37,25,0,10,11,47.6,DF
2588,Enzo Tchato,2024-2025,21,cm CMR,Montpellier,fr Ligue 1,27,1899,21.1,21,6,0,0,0,0,0,0,0,0,757,1010,75,14,46,13,12,62,12674,4703,338,398,84.9,341,428,79.7,57,116,49.1,532,3083,1735,44,34,3,16,5,670,95,1204,79,346,577,295,14,1204,48,26,26,18,4,26,44,59.1,18,30,10,20,22,70,59,0,19,12,61.3,DF
2589,Aurélien Tchouaméni,2023-2024,23,fr FRA,Real Madrid,es La Liga,27,1987,22.1,22,5,1,3,1,4,3,0,0,0,1377,1520,90.6,11,154,13,4,111,22672,7487,688,729,94.4,592,639,92.6,82,113,72.6,1152,6365,3569,28,41,1,13,12,1296,15,1722,132,539,985,211,20,1722,38,23,19,17,2,9,18,50,9,21,13,8,28,66,52,1,51,24,68,"MF,DF"
2590,Aurélien Tchouaméni,2024-2025,24,fr FRA,Real Madrid,es La Liga,32,2689,29.9,31,1,0,0,0,0,0,0,0,0,1869,2025,92.3,5,176,9,1,154,32598,10694,787,827,95.2,925,979,94.5,134,177,75.7,1440,7111,3821,19,16,1,23,8,1689,13,2324,216,798,1332,207,25,2324,47,23,25,19,3,21,41,51.2,20,34,25,9,46,93,92,1,74,27,73.3,"DF,MF"
2591,Álvaro Tejero,2024-2025,28,es ESP,Espanyol,es La Liga,28,1238,13.8,13,15,9,1,4,5,1,0,0,0,453,626,72.4,33,26,21,12,46,8414,3082,191,213,89.7,194,235,82.6,57,137,41.6,336,1885,892,27,17,2,17,6,394,72,757,33,162,322,286,13,757,14,4,7,6,1,7,23,30.4,16,9,1,8,13,27,34,1,10,12,45.5,"MF,DF"
2592,Nathan Tella,2023-2024,24,ng NGA,Leverkusen,de Bundesliga,24,819,9.1,8,16,8,5,2,7,5,0,0,0,279,351,79.5,14,9,18,5,28,3946,979,175,195,89.7,86,107,80.4,8,23,34.8,296,1791,970,35,15,16,18,15,340,114,482,7,56,152,279,60,482,13,8,6,5,2,5,10,50,5,10,0,10,3,16,8,0,5,9,35.7,"DF,MF"
2593,Alex Telles,2022-2023,29,br BRA,Sevilla,es La Liga,27,1427,15.9,15,12,3,0,2,2,0,0,0,0,542,728,74.5,19,41,19,14,42,9200,3455,275,308,89.3,192,254,75.6,59,125,47.2,400,1946,936,21,11,4,11,1,461,80,880,57,287,348,252,11,880,21,13,15,6,0,13,25,52,12,17,5,12,20,41,38,0,26,16,61.9,DF
2594,Nahuel Tenaglia,2023-2024,27,ar ARG,Alavés,es La Liga,25,1141,12.7,11,14,9,1,0,1,1,0,0,0,330,454,72.7,6,33,6,3,45,6427,3084,121,144,84,166,203,81.8,39,84,46.4,247,1662,1020,17,10,1,6,5,268,24,604,84,275,251,85,13,604,29,19,22,4,3,16,28,57.1,12,14,8,6,12,41,59,0,25,18,58.1,DF
2595,Nahuel Tenaglia,2024-2025,28,ar ARG,Alavés,es La Liga,34,2922,32.5,33,1,1,2,1,3,2,0,0,0,1017,1410,72.1,19,85,19,9,103,17640,8188,466,544,85.7,465,617,75.4,74,177,41.8,757,3858,2004,42,41,5,36,15,829,98,1835,105,575,808,466,48,1835,96,61,61,30,5,53,88,60.2,35,33,9,24,47,143,123,2,46,52,46.9,DF
2596,Filippo Terracciano,2022-2023,19,it ITA,Hellas Verona,it Serie A,20,821,9.1,7,13,17,0,1,1,0,0,0,0,235,343,68.5,8,21,10,4,37,4308,1770,88,113,77.9,115,148,77.7,21,53,39.6,217,1267,618,16,13,0,17,4,242,24,439,21,110,224,113,9,439,20,13,11,7,2,15,20,75,5,7,4,3,10,30,14,0,15,20,42.9,"DF,MF"
2597,Filippo Terracciano,2023-2024,20,it ITA,2 Teams,it Serie A,21,1372,15.2,15,6,16,0,1,1,0,0,0,0,545,753,72.4,18,49,14,10,52,9867,4331,246,287,85.7,237,314,75.5,55,118,46.6,497,2933,1410,26,23,1,19,20,496,29,908,38,284,453,180,8,908,32,21,24,7,1,18,34,52.9,16,27,6,21,20,52,18,0,19,18,51.4,DF
2598,Filippo Terracciano,2024-2025,21,it ITA,Milan,it Serie A,13,539,6,6,7,25,0,0,0,0,0,0,0,226,257,87.9,2,21,1,1,14,3828,822,101,111,91,112,123,91.1,10,16,62.5,162,642,338,5,3,0,1,5,194,9,303,10,93,169,43,3,303,9,6,1,6,2,5,10,50,5,1,0,1,6,15,11,0,10,5,66.7,"DF,MF"
2599,Ramón Terrats,2023-2024,22,es ESP,Villarreal,es La Liga,19,785,8.7,6,13,7,0,2,2,0,0,0,0,375,462,81.2,8,28,6,2,38,6134,1666,191,213,89.7,160,179,89.4,21,46,45.7,304,1753,843,19,13,3,12,11,394,54,560,20,108,299,158,12,560,17,13,8,8,1,7,15,46.7,8,11,1,10,3,20,9,0,5,5,50,"MF,DF"
2600,Aleksa Terzić,2022-2023,22,rs SRB,Fiorentina,it Serie A,22,935,10.4,8,14,13,1,1,2,1,0,0,0,582,724,80.4,25,34,26,23,40,10551,3203,258,282,91.5,239,292,81.8,73,112,65.2,484,3453,1961,49,28,4,14,7,511,61,824,26,220,341,272,9,824,16,9,9,4,3,11,21,52.4,10,13,4,9,5,21,16,0,7,9,43.8,DF
