Rk,Player,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,3-Jan,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Carries,TotDist,PrgDist,PrgC,3-Jan,CPA,Mis,Dis,Rec,PrgR,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
2736,Miloš Veljković,2024-2025,28,rs SRB,Werder Bremen,de Bundesliga,14,1029,11.4,11,3,4,0,1,1,0,0,0,0,562,648,86.7,3,50,4,3,64,11481,3929,181,191,94.8,296,324,91.4,79,114,69.3,460,2047,1146,9,6,0,2,2,507,2,738,67,327,368,45,5,738,10,5,6,3,1,7,15,46.7,8,14,9,5,2,12,47,1,24,18,57.1,DF
2737,Joël Veltman,2022-2023,30,nl NED,Brighton,eng Premier League,31,2188,24.3,25,6,2,1,1,2,1,0,0,0,1261,1512,83.4,10,157,13,4,153,21830,7101,532,594,89.6,624,711,87.8,84,142,59.2,952,4436,2233,43,32,2,20,10,1065,49,1740,92,563,895,293,23,1740,62,32,44,14,4,37,57,64.9,20,27,8,19,19,81,51,0,26,18,59.1,DF
2738,Joël Veltman,2023-2024,31,nl NED,Brighton,eng Premier League,27,1588,17.6,17,10,2,1,1,2,1,0,0,0,758,906,83.7,4,51,8,0,85,12317,3297,373,419,89,330,376,87.8,48,82,58.5,601,2532,1076,24,17,0,21,7,657,54,1103,95,378,517,213,17,1103,54,41,32,17,5,39,58,67.2,19,17,7,10,18,72,57,1,28,21,57.1,DF
2739,Joël Veltman,2024-2025,32,nl NED,Brighton,eng Premier League,21,1697,18.9,19,2,3,0,0,0,0,0,0,0,745,929,80.2,6,66,9,5,85,12563,3243,365,406,89.9,307,380,80.8,63,99,63.6,548,2917,1521,32,25,3,19,7,626,34,1133,65,332,558,253,10,1133,43,29,24,16,3,31,52,59.6,21,22,7,15,19,62,66,0,21,18,53.8,DF
2740,Micky van de Ven,2022-2023,21,nl NED,Wolfsburg,de Bundesliga,33,2970,33,33,0,0,1,1,2,1,0,0,0,1541,1758,87.7,6,98,5,0,111,30569,9937,459,502,91.4,927,982,94.4,145,236,61.4,1232,6625,3777,43,34,5,13,11,1330,23,2043,188,981,935,141,21,2043,45,30,26,18,1,28,39,71.8,11,42,24,18,26,71,108,2,35,32,52.2,DF
2741,Micky van de Ven,2023-2024,22,nl NED,Tottenham,eng Premier League,27,2339,26,27,0,1,3,0,3,3,0,0,0,1698,1810,93.8,1,121,3,0,108,29840,10172,674,698,96.6,894,941,95,99,124,79.8,1422,6561,3058,19,16,2,15,12,1499,9,2023,244,966,976,102,15,2023,49,35,34,12,3,24,33,72.7,9,25,15,10,18,67,78,1,38,41,48.1,DF
2742,Micky van de Ven,2024-2025,23,nl NED,Tottenham,eng Premier League,13,1015,11.3,12,1,6,0,2,2,0,0,0,0,729,802,90.9,2,50,1,0,51,13817,4206,217,236,91.9,455,471,96.6,50,80,62.5,620,2883,1407,8,10,1,5,5,651,1,895,110,460,408,36,9,895,10,6,5,4,1,8,14,57.1,6,12,8,4,10,20,39,1,19,20,48.7,DF
2743,Lorenzo Venuti,2022-2023,27,it ITA,Fiorentina,it Serie A,17,924,10.3,9,8,20,0,1,1,0,0,0,0,497,609,81.6,8,36,9,4,44,8930,2556,217,227,95.6,228,263,86.7,49,97,50.5,364,1824,933,24,19,2,12,1,441,43,695,25,202,332,165,10,695,18,7,6,11,1,11,18,61.1,7,7,2,5,5,23,17,2,10,9,52.6,DF
2744,Lorenzo Venuti,2023-2024,28,it ITA,Lecce,it Serie A,14,364,4,3,11,23,0,0,0,0,0,0,0,174,219,79.5,4,17,2,2,16,3279,1045,72,78,92.3,77,91,84.6,24,43,55.8,123,630,344,7,6,1,1,0,144,15,248,18,81,132,38,2,248,6,4,5,1,0,6,10,60,4,4,3,1,5,11,14,0,2,3,40,DF
2745,Nikolas Veratschnig,2024-2025,21,at AUT,Mainz 05,de Bundesliga,15,364,4,2,13,12,0,0,0,0,0,0,0,106,146,72.6,5,7,4,1,7,1640,532,47,59,79.7,46,61,75.4,7,12,58.3,99,434,211,7,3,2,7,3,102,30,200,7,36,72,94,18,200,9,6,1,4,4,2,3,66.7,1,4,0,4,5,14,8,0,2,10,16.7,"DF,MF"
2746,Gonzalo Verdú,2022-2023,33,es ESP,Elche,es La Liga,16,703,7.8,9,7,15,1,0,1,1,0,0,0,269,338,79.6,0,8,0,0,13,5668,1965,65,75,86.7,172,186,92.5,31,70,44.3,223,1075,488,0,1,0,3,0,251,0,418,62,238,167,16,12,418,10,5,8,2,0,4,8,50,4,8,6,2,10,20,33,0,28,15,65.1,DF
2747,Jannik Vestergaard,2024-2025,31,dk DEN,Leicester City,eng Premier League,18,1391,15.5,16,2,2,0,0,0,0,0,0,0,870,959,90.7,3,34,1,0,32,14697,5807,397,418,95,416,444,93.7,48,81,59.3,672,2932,1458,3,3,0,2,0,757,2,1092,196,572,497,28,10,1092,22,10,16,6,0,9,15,60,6,21,14,7,16,38,74,1,26,19,57.8,DF
2748,João Victor,2022-2023,24,br BRA,Nantes,fr Ligue 1,13,842,9.4,9,4,4,0,1,1,0,0,0,0,347,436,79.6,4,19,5,3,40,6390,1715,133,160,83.1,168,198,84.8,39,64,60.9,338,2231,1227,17,22,1,10,8,293,14,539,41,188,281,80,6,539,19,11,9,7,3,12,22,54.5,10,11,1,10,15,34,30,0,11,6,64.7,DF
2749,Clément Vidal,2022-2023,22,fr FRA,Ajaccio,fr Ligue 1,26,1901,21.1,21,5,8,1,0,1,1,0,0,0,604,785,76.9,1,52,2,1,61,12836,5788,164,207,79.2,318,376,84.6,109,177,61.6,624,3541,1945,3,3,0,5,5,556,3,970,130,498,450,33,16,970,25,15,14,11,0,18,38,47.4,20,27,16,11,27,52,73,1,50,26,65.8,"DF,MF"
2750,Nacho Vidal,2022-2023,27,es ESP,Osasuna,es La Liga,20,1247,13.9,15,5,4,0,0,0,0,0,0,0,472,622,75.9,3,33,8,3,47,7829,3267,227,257,88.3,197,248,79.4,36,82,43.9,311,1420,620,20,10,4,18,13,363,52,776,58,233,313,234,16,776,27,14,16,6,5,17,32,53.1,15,17,4,13,19,46,33,1,29,13,69,DF
2751,Nacho Vidal,2023-2024,28,es ESP,2 Teams,es La Liga,15,512,5.7,5,10,22,1,0,1,1,0,0,0,178,242,73.6,4,6,4,2,16,2617,1041,105,118,89,57,75,76,9,27,33.3,151,737,279,5,4,2,6,4,182,35,324,20,80,141,103,18,324,17,9,6,7,4,8,18,44.4,10,7,2,5,3,20,15,0,15,11,57.7,"DF,FW"
2752,Nacho Vidal,2024-2025,29,es ESP,Osasuna,es La Liga,5,124,1.4,1,4,14,0,0,0,0,0,0,0,37,49,75.5,0,1,0,0,1,613,304,21,23,91.3,8,11,72.7,7,11,63.6,24,129,77,3,3,0,2,2,33,5,65,5,23,24,19,0,65,2,0,0,1,1,1,4,25,3,1,0,1,0,2,6,0,3,1,75,DF
2753,Matías Viña,2022-2023,24,uy URU,2 Teams,2 Comps,15,513,5.7,6,9,21,2,0,2,2,0,0,0,162,215,75.3,3,13,4,0,19,2495,938,92,103,89.3,60,79,75.9,7,17,41.2,141,769,460,12,7,6,14,6,150,23,338,30,131,123,88,12,338,22,12,10,9,3,15,33,45.5,18,18,2,16,6,28,27,0,5,7,41.7,DF
2754,Matías Viña,2023-2024,25,uy URU,Sassuolo,it Serie A,15,1014,11.3,13,2,0,0,3,3,0,0,0,0,390,528,73.9,16,45,10,4,46,6507,2891,196,223,87.9,156,204,76.5,30,75,40,330,1776,1038,24,16,5,18,7,366,37,673,34,237,270,172,13,673,34,21,22,7,5,20,36,55.6,16,12,2,10,9,43,34,0,11,15,42.3,DF
2755,Rúben Vinagre,2023-2024,24,pt POR,Hellas Verona,it Serie A,12,282,3.1,2,10,5,0,0,0,0,0,0,0,86,127,67.7,5,5,6,5,8,1507,418,41,52,78.8,33,39,84.6,10,29,34.5,87,624,235,6,5,1,8,7,87,13,160,6,44,68,52,2,160,4,2,1,1,2,3,4,75,1,6,3,3,1,5,4,0,1,5,16.7,"DF,FW"
2756,Ricardo Visus,2023-2024,22,es ESP,Betis,es La Liga,3,166,1.8,1,2,9,0,0,0,0,0,0,0,50,61,82,0,2,0,0,2,1066,343,15,17,88.2,27,29,93.1,8,15,53.3,43,170,86,0,0,0,0,0,49,0,81,15,51,30,0,0,81,2,2,1,1,0,2,2,100,0,2,2,0,2,4,9,1,2,5,28.6,DF
2757,Viti,2024-2025,26,es ESP,Las Palmas,es La Liga,29,1982,22,23,6,2,0,2,2,0,0,0,0,757,934,81,12,40,13,8,44,12326,4296,366,400,91.5,331,411,80.5,45,80,56.3,491,3138,1498,43,14,4,28,6,559,65,1186,62,396,562,241,23,1186,71,46,43,21,7,31,45,68.9,14,28,7,21,27,98,61,0,18,19,48.6,DF
2758,Mattia Viti,2022-2023,20,it ITA,Nice,fr Ligue 1,9,634,7,7,2,18,1,0,1,1,0,0,0,303,360,84.2,0,14,0,0,19,5043,1569,140,155,90.3,133,144,92.4,22,43,51.2,320,1547,749,1,5,0,2,2,296,1,424,57,222,189,15,2,424,4,2,1,1,2,2,5,40,3,9,3,6,8,12,22,0,13,7,65,DF
2759,Mattia Viti,2023-2024,21,it ITA,Sassuolo,it Serie A,15,979,10.9,12,3,13,1,0,1,1,0,0,0,406,486,83.5,1,27,0,0,36,7156,2346,158,181,87.3,208,232,89.7,30,57,52.6,275,1196,519,2,2,0,6,13,306,13,603,91,276,281,50,7,603,24,15,14,7,3,10,22,45.5,12,20,10,10,10,34,44,0,13,10,56.5,DF
2760,Mattia Viti,2024-2025,22,it ITA,Empoli,it Serie A,30,2572,28.6,30,0,0,1,0,1,1,0,0,0,933,1163,80.2,5,71,3,0,86,17070,5753,319,373,85.5,469,530,88.5,97,197,49.2,633,3228,1714,17,9,0,20,17,752,10,1506,260,798,663,58,12,1506,65,45,42,20,3,34,52,65.4,18,41,18,23,48,113,128,4,61,52,54,DF
2761,Vitinho,2023-2024,24,br BRA,Burnley,eng Premier League,32,2314,25.7,26,6,2,0,2,2,0,0,0,0,715,994,71.9,11,56,19,4,66,11588,3536,373,445,83.8,282,398,70.9,45,84,53.6,634,3958,2038,59,38,18,34,26,678,110,1299,80,363,539,406,51,1299,64,34,36,22,6,43,86,50,43,44,6,38,12,76,47,4,19,22,46.3,"DF,MF"
2762,Daniel Vivian,2022-2023,23,es ESP,Athletic Club,es La Liga,29,2376,26.4,26,3,4,1,0,1,1,0,0,0,1165,1442,80.8,6,118,3,0,124,25085,9283,316,359,88,654,734,89.1,191,311,61.4,1029,5819,3835,25,12,0,21,14,1039,5,1720,143,804,857,71,26,1720,57,32,36,16,5,36,45,80,9,27,14,13,24,81,90,3,40,55,42.1,DF
2763,Daniel Vivian,2023-2024,24,es ESP,Athletic Club,es La Liga,33,2878,32,31,2,2,0,0,0,0,0,0,0,1442,1719,83.9,6,105,5,1,123,28805,10952,459,510,90,808,895,90.3,167,276,60.5,1128,5846,3422,23,10,2,27,5,1206,4,2032,161,950,1021,75,27,2032,42,28,29,11,2,28,45,62.2,17,49,25,24,31,73,104,0,34,46,42.5,DF
2764,Daniel Vivian,2024-2025,25,es ESP,Athletic Club,es La Liga,32,2608,29,28,4,3,4,0,4,4,0,0,0,1526,1753,87.1,10,166,10,3,185,31626,11850,396,441,89.8,940,997,94.3,183,286,64,1169,6581,4326,36,17,1,19,13,1325,6,2085,147,901,1119,79,26,2085,40,26,23,14,3,21,32,65.6,11,26,10,16,47,87,152,2,43,31,58.1,DF
2765,Alessandro Vogliacco,2023-2024,24,it ITA,Genoa,it Serie A,20,1169,13,14,6,12,0,1,1,0,0,0,0,494,626,78.9,13,41,12,7,49,9349,3512,186,204,91.2,235,272,86.4,59,120,49.2,377,1611,809,8,9,4,7,3,457,12,757,82,311,381,67,9,757,23,15,14,8,1,12,15,80,3,16,10,6,30,53,40,1,25,21,54.3,DF
2766,Alessandro Vogliacco,2024-2025,25,it ITA,2 Teams,it Serie A,22,1487,16.5,18,4,10,2,0,2,2,0,0,0,703,818,85.9,4,61,5,3,47,13777,5149,251,270,93,363,399,91,78,125,62.4,578,2700,1539,11,9,1,6,1,653,2,958,101,466,449,47,8,958,20,5,12,7,1,13,17,76.5,4,26,17,9,12,32,57,0,28,21,57.1,DF
2767,Kevin Vogt,2022-2023,30,de GER,Hoffenheim,de Bundesliga,22,1775,19.7,22,0,0,0,0,0,0,0,0,0,1033,1201,86,4,88,13,2,104,22146,9878,272,304,89.5,578,629,91.9,171,242,70.7,849,5240,3273,16,5,0,10,3,859,3,1352,173,693,636,28,0,1352,15,10,10,5,0,9,22,40.9,13,18,11,7,26,41,67,0,11,14,44,DF
2768,Kevin Vogt,2023-2024,31,de GER,2 Teams,de Bundesliga,32,2642,29.4,30,2,0,0,0,0,0,0,0,0,1465,1674,87.5,3,110,13,0,125,32160,13483,360,381,94.5,805,875,92,277,381,72.7,1060,5657,3269,17,7,0,13,2,1258,13,1924,252,1005,870,55,8,1924,24,19,13,11,0,14,25,56,11,38,28,10,16,40,126,2,22,16,57.9,DF
2769,Kevin Vogt,2024-2025,32,de GER,Union Berlin,de Bundesliga,18,1367,15.2,16,2,5,1,0,1,0,1,1,0,790,897,88.1,2,71,8,0,70,16194,7116,227,238,95.4,436,474,92,115,168,68.5,560,2491,1303,11,3,1,5,2,619,2,1030,139,524,508,10,2,1029,12,8,7,5,0,8,13,61.5,5,16,8,8,9,21,75,1,14,13,51.9,DF
2770,Mërgim Vojvoda,2022-2023,27,xk KVX,Torino,it Serie A,29,1719,19.1,18,11,6,0,5,5,0,0,0,0,887,1143,77.6,23,97,27,5,125,15034,6134,436,503,86.7,363,450,80.7,71,131,54.2,686,3409,1607,30,27,10,20,17,841,81,1304,37,302,627,389,39,1304,22,12,15,6,1,12,24,50,12,14,2,12,10,32,31,1,10,18,35.7,DF
2771,Mërgim Vojvoda,2023-2024,28,xk KVX,Torino,it Serie A,28,1379,15.3,15,13,4,0,3,3,0,0,0,0,762,964,79,18,54,30,5,91,13248,4831,328,370,88.6,342,416,82.2,67,130,51.5,618,3248,1753,30,28,2,7,8,710,72,1062,48,307,468,294,11,1062,17,8,7,6,4,11,16,68.8,5,12,2,10,13,30,28,0,5,10,33.3,DF
2772,Mërgim Vojvoda,2024-2025,29,xk KVX,2 Teams,it Serie A,28,1822,20.2,20,8,2,1,2,3,1,0,0,0,1037,1252,82.8,23,78,27,13,107,18099,5931,456,506,90.1,476,548,86.9,88,156,56.4,870,3978,1892,34,23,5,12,12,949,74,1396,75,440,670,294,20,1396,27,16,10,13,4,14,23,60.9,9,20,7,13,10,37,42,1,14,16,46.7,DF
2773,Stefan de Vrij,2022-2023,30,nl NED,Inter,it Serie A,27,1945,21.6,22,5,11,1,0,1,1,0,0,0,1078,1206,89.4,1,42,0,0,55,19552,5861,365,390,93.6,634,674,94.1,67,111,60.4,797,3663,2155,13,2,0,3,4,937,0,1423,159,709,681,35,24,1423,28,18,19,9,0,8,14,57.1,6,18,10,8,40,68,80,0,82,30,73.2,DF
2774,Stefan de Vrij,2023-2024,31,nl NED,Inter,it Serie A,25,1586,17.6,17,8,9,1,0,1,1,0,0,0,932,1010,92.3,2,34,4,0,43,16414,5395,350,370,94.6,524,554,94.6,46,64,71.9,608,2800,1460,6,5,0,7,0,777,2,1155,111,571,563,26,14,1155,18,13,13,4,1,8,15,53.3,7,22,10,12,24,42,51,0,46,25,64.8,DF
2775,Stefan de Vrij,2024-2025,32,nl NED,Inter,it Serie A,26,1726,19.2,18,8,9,3,0,3,3,0,0,0,1309,1403,93.3,1,64,1,0,76,24028,7772,420,443,94.8,808,845,95.6,71,97,73.2,988,5474,2932,11,7,0,4,1,1162,5,1613,151,693,885,41,19,1613,18,12,12,5,1,9,12,75,3,19,11,8,23,41,89,0,65,38,63.1,DF
2776,Hauke Wahl,2024-2025,30,de GER,St. Pauli,de Bundesliga,33,2970,33,33,0,0,0,0,0,0,0,0,0,1520,1755,86.6,9,120,8,1,142,26509,9297,588,638,92.2,820,903,90.8,86,166,51.8,1040,6302,3938,30,14,1,10,9,1305,10,2096,246,991,1019,99,28,2096,36,27,21,13,2,23,38,60.5,15,44,25,19,31,67,170,4,47,50,48.5,DF
2777,Kyle Walker,2022-2023,32,eng ENG,Manchester City,eng Premier League,27,1958,21.8,22,5,5,0,0,0,0,0,0,0,1661,1892,87.8,6,189,10,4,162,29177,8283,744,795,93.6,753,826,91.2,144,216,66.7,1189,5455,2900,50,40,2,14,6,1542,75,1996,57,438,1198,370,15,1996,13,9,8,5,0,4,24,16.7,20,12,2,10,18,31,22,0,23,11,67.6,DF
2778,Kyle Walker,2023-2024,33,eng ENG,Manchester City,eng Premier League,32,2767,30.7,30,2,3,0,4,4,0,0,0,0,2128,2404,88.5,25,199,32,13,157,36091,8306,992,1057,93.9,932,1020,91.4,166,246,67.5,1509,7514,4015,74,67,7,24,13,1925,172,2613,77,526,1358,749,41,2613,38,24,19,17,2,19,39,48.7,20,19,6,13,27,65,40,1,25,15,62.5,DF
2779,Kyle Walker,2024-2025,34,eng ENG,2 Teams,2 Comps,26,1629,18.1,16,10,2,0,0,0,0,0,0,0,1094,1248,87.7,13,89,9,4,96,18320,5827,531,558,95.2,486,534,91,66,127,52,809,3676,1780,23,18,2,15,6,953,30,1384,59,360,711,324,11,1384,34,19,19,11,4,27,43,62.8,16,22,9,13,12,46,28,2,15,10,60,DF
2780,Kyle Walker-Peters,2022-2023,25,eng ENG,Southampton,eng Premier League,31,2650,29.4,30,1,1,1,0,1,1,0,0,0,1019,1324,77,15,71,28,9,97,14866,5809,607,673,90.2,332,440,75.5,48,111,43.2,877,5862,3236,102,76,19,39,43,917,114,1692,90,469,731,520,50,1692,61,32,34,24,3,22,43,51.2,21,47,8,39,27,88,52,0,16,28,36.4,DF
2781,Kyle Walker-Peters,2024-2025,27,eng ENG,Southampton,eng Premier League,33,2918,32.4,33,0,2,0,2,2,0,0,0,0,1493,1693,88.2,24,119,30,4,139,22418,6584,832,886,93.9,573,637,90,56,93,60.2,1271,7917,4373,114,72,24,32,39,1433,144,2022,151,615,884,540,59,2022,44,29,22,15,7,16,35,45.7,19,27,15,12,19,63,90,1,11,21,34.4,DF
2782,Sebastian Walukiewicz,2022-2023,22,pl POL,Empoli,it Serie A,11,603,6.7,6,5,21,0,0,0,0,0,0,0,345,396,87.1,1,13,1,0,13,6702,2311,115,119,96.6,184,196,93.9,40,67,59.7,264,1558,909,6,2,0,1,1,326,0,459,82,298,156,6,3,459,9,6,7,2,0,4,6,66.7,2,10,9,1,7,16,30,0,4,7,36.4,DF
2783,Sebastian Walukiewicz,2023-2024,23,pl POL,Empoli,it Serie A,27,2055,22.8,23,4,6,0,0,0,0,0,0,0,842,1018,82.7,3,50,2,0,45,17714,6732,214,252,84.9,509,567,89.8,115,185,62.2,699,4205,2406,14,13,0,15,2,764,5,1280,235,775,485,33,6,1280,39,28,33,6,0,28,41,68.3,13,50,31,19,15,54,121,0,39,49,44.3,DF
2784,Sebastian Walukiewicz,2024-2025,24,pl POL,2 Teams,it Serie A,31,1841,20.5,22,9,5,0,0,0,0,0,0,0,809,1000,80.9,5,80,15,5,88,13922,4908,368,417,88.2,354,428,82.7,72,115,62.6,589,2889,1582,27,13,0,11,5,727,34,1202,84,396,631,187,9,1202,39,20,19,16,4,23,32,71.9,9,24,11,13,19,58,75,0,28,39,41.8,DF
2785,Aaron Wan-Bissaka,2022-2023,24,cd COD,Manchester Utd,eng Premier League,19,1435,15.9,16,3,7,0,0,0,0,0,0,0,706,840,84,15,48,10,2,55,9538,3292,448,483,92.8,194,240,80.8,28,44,63.6,524,2614,1370,41,24,4,14,10,600,64,1026,75,346,400,286,44,1026,40,25,20,17,3,23,25,92,2,24,8,16,22,62,41,0,13,17,43.3,DF
2786,Aaron Wan-Bissaka,2023-2024,25,cd COD,Manchester Utd,eng Premier League,22,1780,19.8,20,2,3,0,2,2,0,0,0,0,823,986,83.5,12,51,16,3,77,10824,3539,536,599,89.5,243,285,85.3,19,38,50,594,2909,1429,30,27,4,20,9,691,54,1225,85,424,538,278,24,1225,42,25,18,20,4,19,26,73.1,7,29,15,14,41,83,68,1,21,19,52.5,DF
2787,Aaron Wan-Bissaka,2024-2025,26,cd COD,West Ham,eng Premier League,36,3154,35,35,1,1,2,5,7,2,0,0,0,1472,1815,81.1,33,94,35,11,149,20696,7523,953,1056,90.2,449,550,81.6,48,105,45.7,1092,6700,3661,110,65,15,35,22,1322,167,2256,147,682,969,637,48,2256,70,49,33,32,5,23,32,71.9,9,37,11,26,66,136,125,0,22,33,40,DF
2788,Joel Ward,2022-2023,32,eng ENG,Crystal Palace,eng Premier League,28,2256,25.1,24,4,7,1,0,1,1,0,0,0,921,1223,75.3,9,80,11,6,101,14816,6577,460,531,86.6,375,464,80.8,57,157,36.3,620,2382,1228,22,15,1,25,10,761,46,1469,119,546,637,292,21,1469,50,36,30,11,9,30,41,73.2,11,32,16,16,25,75,80,1,58,39,59.8,DF
2789,Joel Ward,2023-2024,33,eng ENG,Crystal Palace,eng Premier League,26,1980,22,23,3,5,0,1,1,0,0,0,0,715,944,75.7,3,68,7,3,66,11829,5634,358,396,90.4,301,372,80.9,46,134,34.3,490,2018,1015,16,9,0,12,3,599,14,1167,107,437,551,187,10,1167,45,28,26,18,1,30,47,63.8,17,17,10,7,14,59,94,1,46,48,48.9,DF
2790,Joel Ward,2024-2025,34,eng ENG,Crystal Palace,eng Premier League,2,71,0.8,1,1,18,0,0,0,0,0,0,0,14,24,58.3,1,0,0,0,1,306,77,4,7,57.1,8,10,80,2,6,33.3,15,43,15,0,0,0,0,0,16,1,32,3,17,15,1,0,32,2,0,0,2,0,0,0,,0,0,0,0,0,2,3,0,1,0,100,DF
2791,Timothy Weah,2022-2023,22,us USA,Lille,fr Ligue 1,29,1748,19.4,18,11,1,0,2,2,0,0,0,0,824,1003,82.2,16,53,25,10,79,13165,3454,412,466,88.4,328,378,86.8,53,93,57,878,5599,2724,69,48,13,24,10,825,169,1183,24,225,571,404,38,1183,24,14,13,9,2,16,29,55.2,13,17,3,14,23,47,18,0,13,20,39.4,"DF,FW"
2792,Timothy Weah,2023-2024,23,us USA,Juventus,it Serie A,30,1258,14,12,18,2,0,1,1,0,0,0,0,476,597,79.7,13,36,13,4,48,7512,1758,251,282,89,194,225,86.2,27,49,55.1,423,2793,1208,35,19,8,15,10,487,84,714,22,141,304,273,27,714,27,20,16,8,3,15,20,75,5,12,1,11,5,32,15,0,10,13,43.5,"DF,FW"
2793,Timothy Weah,2024-2025,24,us USA,Juventus,it Serie A,30,1638,18.2,18,12,2,5,2,7,5,0,0,0,659,787,83.7,19,38,13,6,56,10475,2680,342,368,92.9,275,311,88.4,30,62,48.4,565,3194,1486,45,21,18,26,15,652,120,977,31,216,394,372,35,977,36,19,15,13,8,14,25,56,11,25,4,21,14,50,27,2,19,24,44.2,"DF,FW"
2794,Adam Webster,2022-2023,27,eng ENG,Brighton,eng Premier League,27,1985,22.1,23,4,4,0,0,0,0,0,0,0,1514,1715,88.3,6,120,5,1,119,27890,10260,565,612,92.3,811,886,91.5,125,178,70.2,1228,6306,3739,19,18,0,11,5,1369,9,1888,170,819,969,108,27,1888,22,12,10,9,3,11,19,57.9,8,30,19,11,19,41,55,4,60,27,69,DF
2795,Adam Webster,2023-2024,28,eng ENG,Brighton,eng Premier League,15,1144,12.7,13,2,12,0,0,0,0,0,0,0,997,1096,91,5,92,4,0,80,16938,5838,428,462,92.6,495,529,93.6,56,79,70.9,814,4073,2357,16,16,0,5,2,903,2,1201,106,495,625,86,14,1201,14,12,8,5,1,6,18,33.3,12,16,12,4,16,30,43,1,33,13,71.7,DF
2796,Adam Webster,2024-2025,29,eng ENG,Brighton,eng Premier League,14,887,9.9,11,3,7,0,0,0,0,0,0,0,636,725,87.7,3,64,2,0,63,11765,4541,242,257,94.2,333,354,94.1,53,97,54.6,476,2600,1475,8,6,0,5,1,552,2,824,119,389,399,43,15,824,10,6,5,4,1,6,14,42.9,8,16,9,7,20,30,41,2,24,6,80,DF
2797,Nelson Weiper,2022-2023,17,de GER,Mainz 05,de Bundesliga,9,99,1.1,0,9,7,2,0,2,2,0,0,0,27,40,67.5,2,0,1,1,1,339,47,17,21,81,8,13,61.5,0,0,,33,220,86,5,3,2,2,1,45,19,61,1,4,14,44,12,61,2,0,0,0,2,1,3,33.3,2,2,0,2,0,2,1,0,7,7,50,"FW,DF"
2798,Mitchell Weiser,2022-2023,28,de GER,Werder Bremen,de Bundesliga,30,2516,28,29,1,0,2,9,11,2,0,0,0,960,1341,71.6,40,91,48,17,120,15772,6811,494,592,83.4,357,483,73.9,83,168,49.4,907,4440,2055,62,46,18,81,41,997,169,1789,66,390,861,566,78,1789,71,43,38,24,9,38,75,50.7,37,50,7,43,28,99,38,1,25,29,46.3,"DF,FW"
2799,Mitchell Weiser,2023-2024,29,de GER,Werder Bremen,de Bundesliga,30,2636,29.3,30,0,1,3,7,10,3,0,0,0,1074,1443,74.4,37,78,42,23,111,17176,7158,585,682,85.8,398,506,78.7,71,149,47.7,928,4910,2602,81,49,13,54,34,1115,189,1813,64,446,819,573,91,1813,64,38,29,25,10,31,53,58.5,22,36,6,30,20,84,43,0,23,40,36.5,"DF,MF"
2800,Mitchell Weiser,2024-2025,30,de GER,Werder Bremen,de Bundesliga,32,2868,31.9,32,0,0,5,9,14,5,0,0,0,1151,1558,73.9,42,74,40,12,125,17209,6937,625,739,84.6,406,535,75.9,65,133,48.9,990,4219,2131,65,44,13,71,36,1210,200,1949,60,400,929,641,109,1949,61,40,19,34,8,28,56,50,28,33,3,30,22,83,61,3,31,50,38.3,"DF,MF"
